"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.124001875E0,1.397793274E0,1.521885223E0,-2.716251526E0,3.412914154E0
3.134042875E0,2.317780151E0,-2.164498901E-1,-6.295757904E0,6.712341095E0
3.144083875E0,1.142274628E0,-1.775308228E0,-6.155649261E0,6.507574699E0
3.154124875E0,9.205856323E-2,-2.354753265E0,-3.793710938E0,4.466047514E0
3.164165875E0,-1.022373962E-1,-2.238445129E0,-1.857337646E0,2.910462543E0
3.174206875E0,9.131011963E-3,-1.991608429E0,-8.358618164E-1,2.159919555E0
3.184247875E0,5.448669434E-2,-1.967358856E0,-6.186634827E-1,2.063059421E0
3.194288875E0,-1.242416382E-2,-2.179467773E0,-5.180726624E-1,2.240230662E0
3.204329875E0,-5.053491211E-1,-3.345093842E0,-3.191363525E-1,3.398069828E0
3.214370875E0,-1.701511688E0,-1.076636124E1,3.155438232E-1,1.090455154E1
3.224411875E0,-6.647676086E-1,-2.239657608E1,2.008373566E0,2.249626859E1
3.234452875E0,1.498384094E0,-3.480262756E1,2.502496033E0,3.492464068E1
3.244493875E0,2.444416809E0,-4.291336121E1,2.789000244E0,4.307331269E1
3.254534875E0,2.163151703E0,-4.147365509E1,2.961441650E0,4.163548281E1
3.264575875E0,2.451302490E0,-3.539195206E1,-6.569837952E-1,3.548282376E1
3.274617875E0,-4.462220764E-1,-3.440714996E1,-4.438869324E0,3.469516744E1
3.284658875E0,-6.857988739E0,-2.927357529E1,-3.544778595E0,3.027440627E1
3.294699875E0,-5.637726288E0,-2.032907547E1,-4.933141479E0,2.166543681E1
3.304740875E0,-3.706891479E0,-1.267279678E1,-5.212011566E0,1.419527694E1
3.314781875E0,-2.418370972E0,-8.052654419E0,-6.284231873E0,1.049692010E1
3.324822875E0,-5.355862427E-1,-6.718778229E0,-8.187074890E0,1.060457584E1
3.334863875E0,6.483018494E-1,-8.333919525E0,-5.642815704E0,1.008542904E1
3.344904875E0,1.430126038E0,-1.146929947E1,-1.593286743E0,1.166741846E1
3.354945875E0,1.560654602E0,-1.356509125E1,1.374890900E0,1.372361717E1
3.364986875E0,1.575773163E0,-1.382554962E1,3.008294220E0,1.423652758E1
3.375027875E0,1.761387177E0,-1.335822144E1,3.128643951E0,1.383231643E1
3.385068875E0,2.020498352E0,-1.240365646E1,2.871029663E0,1.289092388E1
3.395109875E0,2.316432953E0,-1.103071152E1,2.707868958E0,1.159202366E1
3.405150875E0,2.454445953E0,-9.596543884E0,2.611319733E0,1.024387379E1
3.415191875E0,2.620151367E0,-8.477171631E0,3.884272614E0,9.685824992E0
3.425232875E0,2.736609192E0,-7.356601868E0,5.658083954E0,9.675873859E0
3.435273875E0,2.705174561E0,-5.828579407E0,6.383774872E0,9.057752973E0
3.445314875E0,2.552492065E0,-3.970493317E0,5.511688385E0,7.256634328E0
3.455356875E0,2.119442596E0,-1.058149567E0,1.829794922E0,2.993303673E0
3.465397875E0,1.496887207E0,1.441502380E0,-4.192781067E-1,2.119998716E0
3.475438875E0,1.422491913E0,2.247127075E0,-8.674461365E-1,2.797414187E0
3.485479875E0,1.875300293E0,2.343526611E0,-1.872007141E0,3.537411328E0
3.495520875E0,2.996319122E0,1.864073639E0,-5.584287415E0,6.605828089E0
3.505561875E0,4.385580139E0,-8.581654358E-1,-8.926237793E0,9.982358549E0
3.515602875E0,4.054468689E0,-4.520749054E0,-5.622308350E0,8.275641337E0
3.525643875E0,3.282074890E0,-6.066584473E0,-2.796933746E0,7.443003502E0
3.535684875E0,2.897374878E0,-7.945028229E0,-1.395248566E0,8.571171058E0
3.545725875E0,2.736609192E0,-1.061727127E1,-5.403762817E-2,1.096441513E1
3.555766875E0,2.879861298E0,-1.263806900E1,1.745969238E0,1.307909774E1
3.565807875E0,3.499273224E0,-1.421459061E1,2.823877716E0,1.490884920E1
3.575848875E0,3.522175598E0,-1.522244476E1,2.724484406E0,1.586037076E1
3.585889875E0,2.482587433E0,-1.385758301E1,1.633253632E0,1.417262730E1
3.595930875E0,1.238225098E0,-1.000564316E1,1.124611359E0,1.014449837E1
3.605971875E0,4.867877197E-1,-6.775659943E0,1.185235291E0,6.895745981E0
3.616012875E0,-2.776725769E-1,-4.884792023E0,-5.580395508E-1,4.924398776E0
3.626055042E0,-2.035018158E0,-3.803291016E0,-9.089398499E0,1.006098835E1
3.636096042E0,-6.732998657E-1,-6.785988464E0,-1.526974640E1,1.672328099E1
3.646137042E0,2.522254944E0,-1.204081100E1,-1.206356369E1,1.722998748E1
3.656178042E0,3.837569733E0,-1.639076523E1,-8.309520264E0,1.877317909E1
3.666219042E0,5.003794556E0,-2.035886353E1,-4.377197571E0,2.141684250E1
3.676260042E0,6.074068909E0,-2.371503433E1,-1.753603363E0,2.454327385E1
3.686301042E0,6.897506561E0,-2.831916000E1,1.122665405E-2,2.914705038E1
3.696342042E0,7.370223541E0,-3.234144562E1,2.256108398E0,3.324724537E1
3.706383042E0,7.531587982E0,-3.400568481E1,3.168311462E0,3.497355594E1
3.716424042E0,6.850354614E0,-3.219699600E1,2.338437195E0,3.300063936E1
3.726465042E0,4.755760345E0,-2.611394577E1,1.103804626E0,2.656640369E1
3.736506042E0,2.672841797E0,-2.042876816E1,5.120851135E-1,2.060924266E1
3.746547042E0,1.515298920E0,-1.658086990E1,1.631607056E-1,1.665076572E1
3.756588042E0,1.480122070E0,-1.357631790E1,-8.996292114E-1,1.368636189E1
3.766629042E0,2.447260895E0,-1.157153687E1,-2.328707428E0,1.205456053E1
3.776670042E0,3.335513763E0,-1.004995102E1,-2.946622467E0,1.099134894E1
3.786711042E0,3.734733582E0,-8.554560699E0,-2.980901184E0,9.798699687E0
3.796753042E0,3.706741791E0,-7.499404907E0,-2.317630463E0,8.680577148E0
3.806794042E0,3.191363525E0,-6.797963562E0,-9.443861389E-1,7.568948072E0
3.816835042E0,2.475252686E0,-5.423072662E0,-3.221301270E-1,5.969954839E0
3.826876042E0,1.814526672E0,-3.479214935E0,-3.890409851E-1,3.943196229E0
3.836917042E0,8.402027893E-1,-1.642534332E0,-2.712359619E-1,1.864786504E0
3.846958042E0,-3.077600098E-1,-2.965333557E-1,2.055226135E-1,4.742233644E-1
3.856999042E0,-1.058748322E0,3.140469360E-1,7.917036438E-1,1.358811299E0
3.867040042E0,-1.355880432E0,5.683680725E-1,1.093326416E0,1.832161746E0
3.877081042E0,-1.398990784E0,8.223898315E-1,1.135987701E0,1.980900882E0
3.887122042E0,-1.310225372E0,1.139430542E0,9.271719360E-1,1.968410599E0
3.897163042E0,-1.173709259E0,1.316961365E0,7.039860535E-1,1.899362268E0
3.907204042E0,-1.029109955E0,1.337169342E0,5.601351929E-1,1.777875300E0
3.917245042E0,-9.530680847E-1,1.393751678E0,4.984634399E-1,1.760496611E0
3.927286042E0,-8.960366821E-1,1.440753937E0,4.430786133E-1,1.753559893E0
3.937327042E0,-8.556207275E-1,1.433568878E0,4.631369019E-1,1.732542163E0
3.947369042E0,-8.202941895E-1,1.365310822E0,3.017724609E-1,1.621117767E0
3.957410042E0,-6.819818115E-1,1.538051605E0,-2.052831116E0,2.654207513E0
3.967451042E0,-7.432044983E-1,2.773731995E0,-8.995693359E0,9.442904274E0
3.977492042E0,-7.258406067E-1,3.426524506E0,-7.376510468E0,8.165832563E0
3.987533042E0,-5.319937134E-1,3.241958313E0,-2.953807526E0,4.417950873E0
3.997574042E0,-3.728746033E-1,3.091371460E0,-7.418572998E-1,3.200931931E0
4.007615042E0,-1.323248291E-1,2.840942230E0,7.511380005E-1,2.941542268E0
4.017656042E0,1.933978271E-1,2.285148010E0,1.461111603E0,2.719218870E0
4.027697042E0,3.882925415E-1,1.401834869E0,1.580413513E0,2.147933652E0
4.037738042E0,3.423381042E-1,3.900888062E-1,2.449057159E0,2.503446749E0
4.047779042E0,-7.933502197E-3,-7.610174561E-1,4.373455353E0,4.439180356E0
4.057820042E0,-1.097218323E-1,-1.028511200E0,2.539469147E0,2.742038971E0
4.067861042E0,-3.011737061E-1,-1.127156067E0,-3.674858093E-1,1.223205715E0
4.077902042E0,-8.758287048E-1,-2.449655914E0,-5.450316010E0,6.039357137E0
4.087944042E0,-4.258644104E-1,-6.409970398E0,-1.369367386E1,1.512566642E1
4.097985042E0,4.646337891E-1,-9.421557770E0,-1.318652847E1,1.621314801E1
4.108026042E0,2.522254944E-1,-6.217770081E0,-2.900518341E0,6.865660137E0
4.118067042E0,-1.293310547E-1,-3.254232788E0,2.470163269E0,4.087598823E0
4.128108042E0,-2.168989563E-1,-1.057206528E1,3.524420929E0,1.114617209E1
4.138149042E0,1.579515381E0,-2.521566376E1,5.704487457E0,2.590107613E1
4.148190042E0,3.388054504E0,-4.136453201E1,7.544760590E0,4.218325301E1
4.158231042E0,4.016148376E0,-4.925088226E1,7.120093689E0,4.992468914E1
4.168272042E0,1.210083618E0,-4.761882614E1,2.105371857E0,4.768070360E1
4.178313042E0,-2.527194672E0,-4.050531876E1,-8.930429077E-1,4.059390454E1
4.188354042E0,-3.496878204E0,-3.329211868E1,-2.823728027E0,3.359414776E1
4.198395042E0,-3.303181000E0,-2.501552994E1,-1.368574036E1,2.870517779E1
4.208436042E0,1.826202393E-2,-1.506946289E1,-2.684337891E1,3.078402242E1
4.218477042E0,2.420915680E0,-1.135254227E1,-1.786894135E1,2.130821704E1
4.228518042E0,2.793191528E0,-1.104104004E1,-4.410278778E0,1.221298665E1
4.238560042E0,1.807191925E0,-1.009500732E1,1.157093811E0,1.032056111E1
4.248601042E0,9.422904968E-1,-9.247619476E0,1.901046753E0,9.487905781E0
4.258642042E0,1.986968079E0,-8.187224579E0,-2.534230042E-1,8.428695728E0
4.268683042E0,2.492466888E0,-7.849975891E0,-1.385069733E0,8.351822008E0
4.278724042E0,2.366279297E0,-9.351353760E0,-2.088157654E-1,9.648352133E0
4.288765042E0,1.494043121E0,-1.161868881E1,1.812880096E0,1.185380229E1
4.298806042E0,6.994953918E-1,-1.175460617E1,2.800825653E0,1.210391194E1
4.308847042E0,-7.394622803E-2,-1.067250641E1,2.996319122E0,1.108538630E1
4.318888042E0,-4.929249573E-1,-9.315877533E0,2.796634369E0,9.739081734E0
4.328929042E0,-2.869532776E-1,-8.194259949E0,2.185904388E0,8.485659449E0
4.338970042E0,5.104385376E-1,-7.402107239E0,9.852511597E-1,7.484815223E0
4.349011042E0,1.477427673E0,-6.687942352E0,-1.067430267E0,6.931866474E0
4.359052042E0,2.426154785E0,-5.694009247E0,-3.777993622E0,7.251289827E0
4.369094042E0,3.178639984E0,-5.194048920E0,-5.327720947E0,8.091137548E0
4.379135042E0,3.551065521E0,-6.003116455E0,-4.943170624E0,8.548825026E0
4.389176042E0,3.447630615E0,-7.045548706E0,-4.179608459E0,8.887915408E0
4.399217042E0,2.844983826E0,-7.723039856E0,-3.355272675E0,8.888033095E0
4.409258042E0,1.505868530E0,-8.412655792E0,-2.247875519E0,8.837044860E0
4.419299042E0,-2.401007080E-1,-8.818910980E0,-1.353635101E0,8.925422523E0
4.429340042E0,-1.068927155E0,-8.819958801E0,-8.668473816E-1,8.926684877E0
4.439381042E0,-1.470092926E0,-8.875643005E0,-6.102809143E-1,9.017242082E0
4.449422042E0,-1.539847870E0,-9.052874451E0,-6.153703308E-1,9.203496505E0
4.459463042E0,-1.440005493E0,-9.135053558E0,-8.993298340E-1,9.291480694E0
4.469504042E0,-1.275497589E0,-8.966803436E0,-1.091829529E0,9.122639403E0
4.479545042E0,-6.620732117E-1,-8.848399658E0,-1.144819336E0,8.946682556E0
4.489586042E0,3.369493103E-1,-9.212442627E0,-1.256636810E0,9.303857806E0
4.499628042E0,9.728269958E-1,-9.783654785E0,-1.327439575E0,9.921108262E0
4.509669042E0,1.451980591E0,-1.031145721E1,-1.438358917E0,1.051205374E1
4.519710042E0,1.695823517E0,-1.064032333E1,-1.448088684E0,1.087148835E1
4.529751042E0,1.730251923E0,-1.080063995E1,-1.259031830E0,1.101057475E1
4.539792042E0,1.692230988E0,-1.069286407E1,-8.443940735E-1,1.085882080E1
4.549833042E0,1.618434448E0,-1.016236725E1,-4.159849548E-1,1.029883885E1
4.559874042E0,1.503922577E0,-9.554930420E0,-1.752854919E-1,9.674151304E0
4.569915042E0,1.412313080E0,-9.065148926E0,-1.172062683E-1,9.175254252E0
4.579956042E0,1.342258759E0,-8.795709229E0,-1.540296936E-1,8.898869847E0
4.589997042E0,1.282233582E0,-8.697513428E0,-2.320175171E-1,8.794583271E0
4.600038042E0,1.258433075E0,-8.735384674E0,-3.381468201E-1,8.832040675E0
4.610079042E0,1.309027863E0,-8.902586975E0,-3.897894287E-1,9.006749946E0
4.620120750E0,1.403481445E0,-9.145831146E0,-3.963757324E-1,9.261376855E0
4.630161750E0,1.508862305E0,-9.286239166E0,-3.914360046E-1,9.416162990E0
4.640202750E0,1.597028961E0,-9.336534576E0,-4.966671753E-1,9.485149323E0
4.650243750E0,1.542991333E0,-9.260792084E0,-7.361691284E-1,9.417273345E0
4.660284750E0,1.241368561E0,-8.904233551E0,-9.214837646E-1,9.037450048E0
4.670325750E0,8.913963318E-1,-8.473728790E0,-1.066981201E0,8.587031845E0
4.680366750E0,6.012995911E-1,-8.129295044E0,-1.271306305E0,8.250043565E0
4.690407750E0,3.739224243E-1,-7.904312897E0,-1.522034912E0,8.058198969E0
4.700448750E0,1.601669312E-1,-7.714956665E0,-1.625469818E0,7.885959797E0
4.710489750E0,-3.817062378E-2,-7.260202332E0,-1.548829193E0,7.423669360E0
4.720530750E0,-2.598596191E-1,-6.576573944E0,-1.576371918E0,6.767850492E0
4.730571750E0,-5.069956970E-1,-5.863905945E0,-1.838177490E0,6.166144180E0
4.740612750E0,-7.506889343E-1,-5.277874603E0,-2.001188507E0,5.694229504E0
4.750654750E0,-1.002914429E0,-4.953499146E0,-1.717528381E0,5.337873629E0
4.760695750E0,-1.300794983E0,-4.810696106E0,-1.228345642E0,5.132611190E0
4.770736750E0,-1.685944061E0,-4.784650269E0,-1.117875366E0,5.194702196E0
4.780777750E0,-2.229613495E0,-4.748575287E0,-1.767973480E0,5.535871550E0
4.790818750E0,-2.961741028E0,-5.096152496E0,-3.416794739E0,6.813014492E0
4.800859750E0,-3.509002991E0,-6.192472687E0,-7.076983337E0,1.003710681E1
4.810900750E0,-3.478765869E0,-7.222181396E0,-1.085602478E1,1.349499871E1
4.820941750E0,-3.062481537E0,-7.274422760E0,-8.813222809E0,1.183084595E1
4.830982750E0,-2.421813812E0,-7.048392792E0,-4.224814453E0,8.567034507E0
4.841023750E0,-1.120569763E0,-7.523804169E0,-1.145418091E0,7.692547586E0
4.851064750E0,-1.347198486E-2,-9.010662231E0,5.358856201E-1,9.026593418E0
4.861105750E0,4.128414917E-1,-1.101005447E1,1.267115021E0,1.109041560E1
4.871147750E0,1.308279419E-1,-1.317290680E1,1.592687988E-1,1.317451920E1
4.881188750E0,7.812254333E-1,-1.477816864E1,-2.549947357E0,1.501688427E1
4.891229750E0,1.577719116E0,-1.555894501E1,-4.004472656E0,1.614328866E1
4.901270750E0,1.644629974E0,-1.686033875E1,-3.556604004E0,1.730968695E1
4.911311750E0,1.345551910E0,-1.864013763E1,-2.510728912E0,1.885653734E1
4.921352750E0,1.357227631E0,-2.091884903E1,-2.139351196E0,2.107171410E1
4.931393750E0,1.934577026E0,-2.404180481E1,-2.777324524E0,2.427888997E1
4.941434750E0,2.711611176E0,-2.807082642E1,-4.327500916E0,2.853158592E1
4.951475750E0,3.782933350E0,-3.085653351E1,-4.783303070E0,3.145339780E1
4.961516750E0,4.604275360E0,-3.093482071E1,-3.721111908E0,3.149617687E1
4.971557750E0,5.386997681E0,-2.770079590E1,-2.371219025E0,2.831918991E1
4.981599750E0,5.822142792E0,-2.470776993E1,-1.408421173E0,2.542351061E1
4.991640750E0,3.720812531E0,-2.325863342E1,-8.193960571E-1,2.356862076E1
5.001681750E0,8.584648132E-1,-2.148706741E1,-4.340972900E-1,2.150859057E1
5.011722750E0,1.495390320E-1,-2.003942780E1,-4.638853455E-1,2.004535402E1
5.021763750E0,7.105723572E-1,-1.960772552E1,-8.611592102E-1,1.963948595E1
5.031804750E0,2.325713654E0,-1.938738373E1,-1.604363708E0,1.959218147E1
5.041845750E0,3.529061279E0,-1.788016800E1,-2.644251251E0,1.841593728E1
5.051886750E0,3.210972748E0,-1.474059677E1,-4.699028320E0,1.580115206E1
5.061927750E0,3.254382477E0,-1.173260193E1,-5.482948151E0,1.335318965E1
5.071968750E0,3.247047729E0,-8.744964752E0,-4.755161591E0,1.047040062E1
5.082009750E0,2.716700592E0,-6.081403656E0,-3.348386993E0,7.454906303E0
5.092051750E0,1.917063446E0,-3.789819031E0,-2.253863068E0,4.808093101E0
5.102092750E0,8.809181213E-1,-1.661245422E0,-1.808239746E0,2.608732272E0
5.112133750E0,-2.245330811E-3,1.317260742E-1,-1.410816193E0,1.416954173E0
5.122174750E0,-7.822732544E-1,1.514101410E0,-7.536827087E-1,1.863462409E0
5.132215750E0,-1.444795532E0,2.330204315E0,1.025367737E-1,2.743683668E0
5.142256750E0,-1.895807648E0,2.642305298E0,9.892927551E-1,3.399200506E0
5.152297750E0,-2.258054352E0,2.795586548E0,1.675166473E0,3.964882888E0
5.162338750E0,-2.546205139E0,2.709515533E0,1.961221619E0,4.203691862E0
5.172379750E0,-2.812201996E0,2.548450470E0,1.777852936E0,4.190923636E0
5.182420750E0,-3.369343414E0,2.310744781E0,8.225395203E-1,4.167563767E0
5.192461750E0,-3.862867126E0,2.316432953E0,-7.679031372E-2,4.504830831E0
5.202503750E0,-3.962110748E0,2.737207947E0,-1.175056458E-1,4.817098349E0
5.212544750E0,-3.528163147E0,3.176244965E0,1.233435059E-1,4.748861009E0
5.222585750E0,-2.707868958E0,3.274889832E0,2.844085693E-3,4.249407699E0
5.232626750E0,-1.696571960E0,2.968776398E0,-4.245172119E-1,3.445606562E0
5.242667750E0,-7.300318909E-1,1.904190216E0,-4.153862000E-1,2.081209417E0
5.252708750E0,-1.034349060E-1,9.791139221E-1,-4.194277954E-1,1.070178736E0
5.262749750E0,4.460723877E-1,6.089337158E-1,-1.035546570E0,1.281459146E0
5.272790750E0,9.952803040E-1,4.186793518E-1,-2.169438629E0,2.423290995E0
5.282831750E0,1.361119537E0,1.484912109E-1,-3.090922394E0,3.380606052E0
5.292872750E0,1.442101135E0,-2.939886475E-1,-3.023562469E0,3.362739213E0
5.302913750E0,1.303788757E0,-6.355783081E-1,-2.330354004E0,2.744881544E0
5.312955750E0,1.139879608E0,-8.373587036E-1,-1.500330048E0,2.061913037E0
5.322996750E0,1.040635986E0,-9.172924805E-1,-5.622308350E-1,1.496814037E0
5.333037750E0,9.403445435E-1,-8.680448914E-1,3.929328918E-1,1.338710593E0
5.343078750E0,7.598199463E-1,-9.645941162E-1,8.869056702E-1,1.514717739E0
5.353119750E0,3.782633972E-1,-1.245260468E0,7.327262878E-1,1.493534279E0
5.363160750E0,-1.407073975E-1,-1.572929077E0,1.008901978E-1,1.582429551E0
5.373201750E0,-7.723937988E-1,-2.537373505E0,-1.530716858E0,3.062343969E0
5.383242750E0,-1.361867981E0,-5.323679352E0,-4.166286163E0,6.895954367E0
5.393283750E0,-1.661245422E0,-1.014066238E1,-4.721631317E0,1.130869454E1
5.403324750E0,-1.426683197E0,-1.492142075E1,-2.270927582E0,1.516051893E1
5.413366750E0,-4.770579529E-1,-2.069925568E1,-4.077520752E-1,2.070876702E1
5.423407750E0,5.992039490E-1,-2.938150085E1,5.562432861E-1,2.939287404E1
5.433448750E0,2.016307068E0,-3.673570770E1,1.535057831E0,3.682301070E1
5.443489750E0,3.611689453E0,-4.098237671E1,8.572673035E-1,4.115014470E1
5.453530750E0,4.818928986E0,-3.779445602E1,-2.087708588E0,3.815758784E1
5.463571750E0,4.484823761E0,-3.137565399E1,-4.636159058E0,3.203184788E1
5.473612750E0,4.675227814E0,-2.754032959E1,-8.654852142E0,2.924438364E1
5.483653750E0,2.193538513E0,-2.711147141E1,-8.852890320E0,2.860449545E1
5.493694750E0,-8.170010376E-1,-2.337703720E1,-3.885769501E0,2.371186546E1
5.503735750E0,-5.938151550E-1,-1.798988983E1,-1.145268402E0,1.803608584E1
5.513777750E0,4.044589233E-1,-1.379800690E1,-1.263372803E-1,1.380451167E1
5.523818750E0,1.879940643E0,-1.116782639E1,1.405577087E-1,1.132582357E1
5.533859750E0,3.072959747E0,-9.801767120E0,4.965174866E-1,1.028417473E1
5.543900750E0,3.404669952E0,-8.652307434E0,-3.323089600E-2,9.298134529E0
5.553941750E0,3.072360992E0,-6.944209442E0,-8.174501038E-1,7.637386432E0
5.563982750E0,2.632126465E0,-5.595214691E0,-4.372407532E-1,6.198846396E0
5.574023750E0,2.290237427E0,-4.722230072E0,4.333488464E-1,5.266159468E0
5.584064750E0,2.184706879E0,-3.872147827E0,9.635462952E-1,4.549164143E0
5.594105750E0,2.298919373E0,-3.133284302E0,1.188977509E0,4.064008897E0
5.604146750E0,2.649789734E0,-2.848875732E0,1.611848145E0,4.211357621E0
5.614188750E0,3.114573212E0,-3.219505005E0,2.337539063E0,5.052708940E0
5.624230375E0,3.301235046E0,-3.856879578E0,2.502346344E0,5.659983227E0
5.634271375E0,3.096909943E0,-4.638703766E0,1.130149841E0,5.690840227E0
5.644312375E0,2.503843231E0,-5.469326477E0,-1.438059540E0,6.184721358E0
5.654353375E0,1.876048737E0,-6.030359802E0,-2.511028290E0,6.796327043E0
5.664394375E0,1.766476593E0,-6.362818451E0,-3.023861847E0,7.262894648E0
5.674435375E0,2.528691559E0,-6.740183716E0,-6.803052979E0,9.904841612E0
5.684476375E0,3.317700806E0,-7.343878326E0,-8.220156097E0,1.151132719E1
5.694517375E0,2.863096161E0,-8.521928558E0,-5.214406586E0,1.039281589E1
5.704558375E0,1.776805115E0,-9.910291443E0,-2.645897827E0,1.041017234E1
5.714600375E0,9.175918579E-1,-1.073163345E1,-4.424798584E-1,1.077987569E1
5.724641375E0,3.246748352E-1,-1.104433319E1,1.023721161E0,1.109642800E1
5.734682375E0,-5.613327026E-2,-1.079899338E1,1.627116394E0,1.092103093E1
5.744723375E0,-3.824546814E-1,-1.051967422E1,1.560205536E0,1.064161918E1
5.754764375E0,-7.333250427E-1,-1.031729507E1,6.945556641E-1,1.036661714E1
5.764805375E0,-1.341809692E0,-1.023152344E1,-7.923023987E-1,1.034950570E1
5.774846375E0,-2.374961243E0,-9.888736267E0,-2.246079254E0,1.041500926E1
5.784887375E0,-3.271446991E0,-9.031319275E0,-2.951412506E0,1.004877749E1
5.794928375E0,-3.982318726E0,-8.143365784E0,-3.256328430E0,9.632078881E0
5.804970375E0,-4.824617157E0,-7.437733154E0,-3.910917206E0,9.689792494E0
5.815011375E0,-5.218747559E0,-7.053631897E0,-4.757706299E0,9.981223284E0
5.825052375E0,-4.737198944E0,-6.990014191E0,-5.312602386E0,9.976226558E0
5.835093375E0,-3.834276581E0,-6.878945160E0,-5.886658630E0,9.832309660E0
5.845134375E0,-2.428100739E0,-6.970404968E0,-6.131100311E0,9.595447339E0
5.855175375E0,-8.777746582E-1,-7.122039642E0,-5.292095032E0,8.916288849E0
5.865216375E0,-9.595046997E-2,-7.413034515E0,-4.133654022E0,8.488190785E0
5.875257375E0,2.174977112E-1,-7.838898926E0,-2.939138031E0,8.374614856E0
5.885298375E0,2.091151428E-1,-8.063581696E0,-1.570084991E0,8.217678856E0
5.895339375E0,3.399430847E-1,-8.686137085E0,-2.203118591E0,8.967623447E0
5.905381375E0,1.303339691E0,-9.861043854E0,-8.309819641E0,1.296117212E1
5.915422375E0,1.601369934E0,-1.229917374E1,-1.238210129E1,1.752570947E1
5.925463375E0,1.002615051E0,-1.426458664E1,-4.603526917E0,1.502252073E1
5.935504375E0,1.439257050E0,-1.507095978E1,6.144721985E-1,1.515199213E1
5.945545375E0,2.506986694E0,-1.683653824E1,1.905836792E0,1.712852054E1
5.955586375E0,3.423979797E0,-2.067785019E1,2.430795135E0,2.109990263E1
5.965627375E0,4.236639862E0,-2.590947098E1,2.326462097E0,2.635644569E1
5.975668375E0,4.972958679E0,-3.053739716E1,1.879641266E0,3.099670941E1
5.985709375E0,5.229375458E0,-3.186094482E1,1.350192261E0,3.231546367E1
5.995751375E0,4.368216248E0,-2.822665237E1,9.145980835E-1,2.857729356E1
6.005792375E0,2.727328491E0,-2.197580109E1,3.745211792E-1,2.214756014E1
6.015833375E0,1.523082733E0,-1.771266632E1,-6.036946106E-1,1.778827637E1
6.025874375E0,1.590442657E0,-1.512664398E1,-2.103725281E0,1.535482094E1
6.035915375E0,2.691852264E0,-1.336016739E1,-3.654949493E0,1.411023731E1
6.045956375E0,3.650309143E0,-1.201536392E1,-4.387825470E0,1.330213289E1
6.055997375E0,4.103716278E0,-1.076426559E1,-4.208199005E0,1.226453586E1
6.066038375E0,4.028123474E0,-9.423653412E0,-3.525618439E0,1.083794297E1
6.076079375E0,3.485202484E0,-8.101602631E0,-2.483934631E0,9.162561476E0
6.086120375E0,2.604883118E0,-6.674021301E0,-1.090033264E0,7.246802668E0
6.096162375E0,1.473236389E0,-5.012775879E0,2.189945984E-1,5.229369570E0
6.106203375E0,5.132826233E-1,-3.203488312E0,1.121767273E0,3.432806174E0
6.116244375E0,-2.275268555E-1,-1.307980042E0,1.683099976E0,2.143689760E0
6.126285375E0,-7.923023987E-1,1.383123779E-1,1.796863403E0,1.968652203E0
6.136326375E0,-1.035097504E0,9.092092896E-1,1.572030945E0,2.090303726E0
6.146367375E0,-1.024619293E0,1.139729919E0,1.298849030E0,2.008939468E0
6.156408375E0,-9.175918579E-1,1.188229065E0,1.134041748E0,1.881465869E0
6.166449375E0,-8.991801453E-1,1.282233582E0,1.013392639E0,1.865371956E0
