"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.151516788E2,-8.807421786E0,1.648593217E-1,-9.395153352E-1,8.858924663E0
1.151616838E2,-9.157576448E0,-4.792003727E-1,-6.933271641E-1,9.196278702E0
1.151716898E2,-9.032244304E0,-5.380005580E-1,-3.536962476E-1,9.055163323E0
1.151816948E2,-8.701997073E0,-1.489244896E-1,-5.253891371E-2,8.703429893E0
1.151916998E2,-8.152033111E0,7.720189923E-1,1.171934775E-1,8.189346218E0
1.152017058E2,-7.477780150E0,1.855120382E0,2.625756508E-1,7.708930767E0
1.152117108E2,-7.092033486E0,2.566045327E0,3.317574944E-1,7.549277490E0
1.152217168E2,-6.752205591E0,3.031703548E0,3.707930676E-1,7.410870006E0
1.152317218E2,-6.334101605E0,3.091950919E0,3.382573324E-1,7.056587111E0
1.152417278E2,-5.787273506E0,2.717424477E0,2.874070215E-1,6.399963533E0
1.152517328E2,-5.039834454E0,2.021026356E0,2.923262475E-1,5.437824334E0
1.152617388E2,-4.239444187E0,1.143443486E0,2.804183928E-1,4.399884600E0
1.152717438E2,-3.486675398E0,2.342055452E-1,3.332205043E-1,3.510383664E0
1.152817488E2,-2.834154198E0,-5.850799996E-1,4.766632293E-1,2.932909214E0
1.152917548E2,-2.219961496E0,-1.141005197E0,8.051667847E-1,2.622673341E0
1.153017598E2,-1.615954644E0,-1.347154047E0,1.222648115E0,2.433310883E0
1.153117658E2,-1.140688863E0,-1.190858558E0,1.529446843E0,2.249116011E0
1.153217708E2,-7.244834679E-1,-8.023958623E-1,1.647820215E0,1.970793464E0
1.153317768E2,-4.140103501E-1,-4.028409988E-1,1.583328350E0,1.685412147E0
1.153417814E2,-2.048993003E-1,3.252513707E-2,1.468507161E0,1.483089643E0
1.153517864E2,-5.602217317E-2,3.947911370E-1,1.327652414E0,1.386239322E0
1.153617924E2,6.731840909E-2,5.303369048E-1,1.179167050E0,1.294690671E0
1.153717974E2,2.780777889E-1,5.040668267E-1,1.285358334E0,1.408387968E0
1.153818034E2,5.666419744E-1,2.786063772E-1,1.361636431E0,1.500919189E0
1.153918084E2,9.894786966E-1,-1.237826318E-1,1.404501200E0,1.722502206E0
1.154018144E2,1.459106008E0,-6.763512352E-1,1.551259296E0,2.234467887E0
1.154118194E2,1.937594190E0,-1.276762634E0,1.713905447E0,2.884764453E0
1.154218254E2,2.362869201E0,-1.861086589E0,1.829334161E0,3.520405889E0
1.154318304E2,2.621166444E0,-2.395709210E0,2.033908356E0,4.092275571E0
1.154418354E2,2.893453150E0,-2.766195518E0,2.259364128E0,4.596589501E0
1.154518414E2,3.113148830E0,-3.056912356E0,2.411161355E0,4.984988252E0
1.154618464E2,3.246028560E0,-3.424632639E0,2.490658929E0,5.335559205E0
1.154718524E2,3.401515964E0,-3.614149084E0,2.587260779E0,5.596990513E0
1.154818574E2,3.547163674E0,-3.665584994E0,2.707433925E0,5.774866400E0
1.154918634E2,3.621857761E0,-3.750333368E0,2.671848940E0,5.858466589E0
1.155018684E2,3.708659093E0,-3.843433905E0,2.538758125E0,5.913664623E0
1.155118734E2,3.758876150E0,-3.872759446E0,2.561262889E0,5.973900169E0
1.155218794E2,3.868560560E0,-3.881186453E0,2.621096277E0,6.074497081E0
1.155318844E2,3.940037509E0,-3.978558966E0,2.675607822E0,6.205779906E0
1.155418904E2,4.078673238E0,-4.140104671E0,2.806344548E0,6.453805992E0
1.155518954E2,4.247035627E0,-4.267092161E0,2.997174278E0,6.725209348E0
1.155619014E2,4.236015379E0,-4.465775871E0,3.212242763E0,6.943016923E0
1.155719064E2,4.107183677E0,-4.909954931E0,3.324625078E0,7.213164846E0
1.155819124E2,3.998841203E0,-5.440250612E0,3.349682736E0,7.537070527E0
1.155919174E2,3.961793829E0,-5.943374283E0,3.348729640E0,7.888821105E0
1.156019224E2,4.008918294E0,-6.468913255E0,3.190399904E0,8.252085563E0
1.156119284E2,4.023078496E0,-6.772386087E0,3.092435653E0,8.462477897E0
1.156219334E2,4.027695458E0,-6.834812715E0,3.227245549E0,8.564584601E0
1.156319394E2,3.861908768E0,-6.619689558E0,3.468128614E0,8.412047626E0
1.156419444E2,3.478224417E0,-6.254440894E0,3.665888464E0,8.040821738E0
1.156519504E2,2.920077277E0,-6.083865334E0,3.622899735E0,7.659351878E0
1.156619554E2,2.108395452E0,-6.392710587E0,3.310313433E0,7.501350215E0
1.156719604E2,1.693818507E0,-6.800362090E0,2.610965391E0,7.478708843E0
1.156819664E2,1.589014183E0,-6.999859148E0,2.016173605E0,7.455732705E0
1.156919714E2,1.544201122E0,-7.038489947E0,1.686752000E0,7.400677682E0
1.157019774E2,1.535864747E0,-6.963484204E0,1.442984065E0,7.275382862E0
1.157119824E2,1.406429027E0,-6.991093587E0,1.160248969E0,7.224929745E0
1.157219884E2,1.167511210E0,-7.031303719E0,9.194090264E-1,7.186628373E0
1.157319934E2,9.590690821E-1,-6.868171080E0,8.011235082E-1,6.980930194E0
1.157419994E2,7.240314782E-1,-6.433603674E0,8.795508961E-1,6.533688667E0
1.157520044E2,3.413686359E-1,-5.790852002E0,1.099456637E0,5.904176856E0
1.157620094E2,-2.966795361E-1,-5.096678746E0,1.347713041E0,5.280197290E0
1.157720154E2,-1.056636892E0,-4.459942104E0,1.452141828E0,4.807939370E0
1.157820204E2,-1.824849347E0,-4.021316730E0,1.341161821E0,4.615168298E0
1.157920264E2,-2.445434809E0,-3.646314618E0,1.102745038E0,4.526787859E0
1.158020314E2,-2.848450055E0,-3.250437068E0,7.093127938E-1,4.379741258E0
1.158120374E2,-3.066941208E0,-2.818733043E0,2.917257750E-1,4.175702129E0
1.158220424E2,-3.101033984E0,-2.358593424E0,4.197716117E-2,3.896297832E0
1.158320484E2,-2.937728852E0,-1.903895516E0,-1.541618407E-1,3.504116839E0
1.158420534E2,-2.586074379E0,-1.358274575E0,-7.470636606E-2,2.922032093E0
1.158520584E2,-2.290383022E0,-7.550720072E-1,2.151366420E-1,2.421212899E0
1.158620644E2,-2.030050364E0,-2.225076056E-1,6.591554511E-1,2.145949678E0
1.158720694E2,-1.652888582E0,3.216547483E-1,1.150382377E0,2.039333728E0
1.158820754E2,-1.233709878E0,8.265629894E-1,1.494336652E0,2.106724582E0
1.158920804E2,-8.466785806E-1,1.328078676E0,1.761671351E0,2.363079249E0
1.159020864E2,-4.815673256E-1,1.862578506E0,1.858583103E0,2.674964847E0
1.159120914E2,-1.904584318E-1,2.333010394E0,1.723979030E0,2.907114653E0
1.159220964E2,8.592541873E-2,2.726961871E0,1.419748984E0,3.075612362E0
1.159321024E2,2.698805773E-1,3.012591923E0,1.000615888E0,3.185871589E0
1.159421074E2,3.786148149E-1,3.213034476E0,5.470532173E-1,3.281189867E0
1.159521134E2,4.098939103E-1,3.271327123E0,1.451390022E-1,3.300099922E0
1.159621184E2,4.839120591E-1,3.355767934E0,-1.047985132E-1,3.392098471E0
1.159721244E2,5.406955397E-1,3.457198414E0,-2.667423767E-1,3.509376588E0
1.159821294E2,6.234903592E-1,3.532825717E0,-3.679232541E-1,3.606239772E0
1.159921344E2,6.121064150E-1,3.532257952E0,-4.189541709E-1,3.609299530E0
1.160021404E2,5.072196454E-1,3.472049757E0,-4.609412724E-1,3.539049045E0
1.160121454E2,2.819006985E-1,3.457837515E0,-5.161548487E-1,3.507495419E0
1.160221514E2,-2.909223676E-2,3.388360898E0,-6.481037018E-1,3.449909324E0
1.160321564E2,-4.513693804E-1,3.243472742E0,-8.851257777E-1,3.392240762E0
1.160421624E2,-7.238502145E-1,3.240212919E0,-1.119483351E0,3.503738270E0
1.160521674E2,-1.011544334E0,3.349602630E0,-1.284678302E0,3.727392930E0
1.160621724E2,-1.470031530E0,3.380416871E0,-1.552974869E0,3.999992733E0
1.160721784E2,-2.001194939E0,3.382884396E0,-2.035518095E0,4.426287602E0
1.160821834E2,-2.316951016E0,3.468854839E0,-2.494271339E0,4.860309189E0
1.160921894E2,-2.702221717E0,3.634169658E0,-2.780834607E0,5.314342144E0
1.161021944E2,-3.239162174E0,3.621354316E0,-3.036214090E0,5.729308394E0
1.161122004E2,-3.838734498E0,3.403727966E0,-3.283196386E0,6.091028248E0
1.161222054E2,-4.375286116E0,3.109748674E0,-3.453319371E0,6.382717297E0
1.161322114E2,-4.934672865E0,2.660952653E0,-3.535996662E0,6.628343511E0
1.161422164E2,-5.418710639E0,2.255862231E0,-3.619360415E0,6.895731231E0
1.161522214E2,-5.760604940E0,1.962246051E0,-3.628828812E0,7.085434170E0
1.161622274E2,-5.854914097E0,1.962560046E0,-3.592711145E0,7.144174857E0
1.161722324E2,-6.150270408E0,2.119684086E0,-3.388448022E0,7.334880143E0
1.161822384E2,-6.545895358E0,2.381829382E0,-3.129522203E0,7.636476050E0
1.161922434E2,-6.979934760E0,2.656133378E0,-2.878403002E0,8.003732731E0
1.162022494E2,-7.275577585E0,2.703252581E0,-2.796919128E0,8.250112746E0
1.162122544E2,-7.628651762E0,2.432258109E0,-2.751165835E0,8.466470378E0
1.162222594E2,-7.858504640E0,1.995507352E0,-2.646089616E0,8.528771015E0
1.162322654E2,-7.876012373E0,1.466042560E0,-2.440512038E0,8.374780636E0
1.162422704E2,-7.830791761E0,7.928344953E-1,-2.129208762E0,8.153736328E0
1.162522764E2,-7.685711231E0,3.542711020E-2,-1.723300314E0,7.876622130E0
1.162622814E2,-7.298261274E0,-5.572992933E-1,-1.119809040E0,7.404672336E0
1.162722874E2,-6.855336442E0,-8.316869044E-1,-4.490318097E-1,6.920185720E0
1.162822924E2,-6.616719173E0,-7.509561521E-1,8.752770200E-2,6.659772432E0
1.162922984E2,-6.169996575E0,-2.173029989E-1,5.154874621E-1,6.195305129E0
1.163023034E2,-5.718711979E0,5.863850981E-1,7.526467283E-1,5.797757435E0
1.163123084E2,-5.521906394E0,1.308617973E0,7.176277538E-1,5.720045526E0
1.163223144E2,-5.411274735E0,1.741112541E0,5.307979578E-1,5.709213047E0
1.163323194E2,-5.261182557E0,1.805741816E0,1.734465426E-1,5.565144122E0
1.163423258E2,-4.948167654E0,1.563505704E0,-1.510458595E-1,5.191505376E0
1.163523308E2,-4.558203979E0,9.786835670E-1,-3.578035511E-1,4.675796019E0
1.163623368E2,-4.120655662E0,2.054448456E-1,-4.179975665E-1,4.146894336E0
1.163723418E2,-3.658191774E0,-4.525551957E-1,-1.912770420E-1,3.691037818E0
1.163823468E2,-3.265142523E0,-9.558858579E-1,1.937053907E-1,3.407696472E0
1.163923528E2,-2.788268173E0,-1.211907365E0,6.168455833E-1,3.102202014E0
1.164023578E2,-2.369781194E0,-1.170188066E0,1.091648265E0,2.859527750E0
1.164123638E2,-1.981897958E0,-9.432640582E-1,1.542086769E0,2.682479860E0
1.164223688E2,-1.578272263E0,-5.750567025E-1,1.956412868E0,2.578601338E0
1.164323748E2,-1.211896840E0,-7.990804911E-2,2.308331636E0,2.608347022E0
1.164423798E2,-9.042040730E-1,2.786525702E-1,2.471163728E0,2.646107033E0
1.164523848E2,-7.429103833E-1,4.396147227E-1,2.437311273E0,2.585664940E0
1.164623908E2,-5.121213663E-1,5.624033278E-1,2.436682112E0,2.552642849E0
1.164723958E2,-2.157669353E-1,5.713118532E-1,2.553860314E0,2.625862736E0
1.164824018E2,1.046055186E-1,4.032704768E-1,2.590260401E0,2.623550711E0
1.164924068E2,4.872087193E-1,7.302967697E-2,2.648276474E0,2.693710073E0
1.165024128E2,9.112979150E-1,-2.834852940E-1,2.721209965E0,2.883714874E0
1.165124178E2,1.312913337E0,-7.409468883E-1,2.834310318E0,3.210305079E0
1.165224228E2,1.738016440E0,-1.263854321E0,2.838369455E0,3.560108152E0
1.165324288E2,2.159234653E0,-1.706886156E0,2.841696521E0,3.956133688E0
1.165424338E2,2.557753975E0,-2.088009135E0,2.899447131E0,4.394164449E0
1.165524398E2,2.898865918E0,-2.465829313E0,2.893044430E0,4.780527574E0
1.165624448E2,3.156732806E0,-2.806567619E0,2.884473581E0,5.114877481E0
1.165724508E2,3.418284025E0,-3.086871443E0,2.860137470E0,5.421607448E0
1.165824558E2,3.678779821E0,-3.312497368E0,2.850670828E0,5.712476167E0
1.165924608E2,3.889153869E0,-3.489441715E0,2.800737945E0,5.928393909E0
1.166024668E2,4.103221019E0,-3.636537781E0,2.691914245E0,6.107964642E0
1.166124718E2,4.247546673E0,-3.766319363E0,2.596090075E0,6.242315113E0
1.166224778E2,4.376350894E0,-3.891785701E0,2.483020127E0,6.361118773E0
1.166324828E2,4.502560705E0,-4.015422152E0,2.387129298E0,6.488070148E0
1.166424888E2,4.639196686E0,-4.167768725E0,2.281962593E0,6.640767675E0
1.166524938E2,4.662702493E0,-4.364260606E0,2.263058399E0,6.775617942E0
1.166624988E2,4.592295000E0,-4.671981440E0,2.314972172E0,6.948070243E0
1.166725048E2,4.497874746E0,-5.052411815E0,2.271041018E0,7.135500661E0
1.166825098E2,4.419623213E0,-5.422111965E0,2.222412210E0,7.339719582E0
1.166925158E2,4.302414606E0,-5.767085409E0,2.207409424E0,7.526134594E0
1.167025208E2,4.036401962E0,-6.199530861E0,2.099189157E0,7.689819166E0
1.167125268E2,3.773284859E0,-6.542632027E0,1.979412307E0,7.807802863E0
1.167225318E2,3.723892259E0,-6.666362033E0,1.977764707E0,7.887921751E0
1.167325368E2,3.772808896E0,-6.742611480E0,2.039207249E0,7.990948801E0
1.167425428E2,3.847150396E0,-6.855884326E0,2.206100817E0,8.165206481E0
1.167525478E2,3.979635438E0,-6.813444065E0,2.570626620E0,8.298713122E0
1.167625538E2,3.834594669E0,-6.863958746E0,2.907565405E0,8.382838573E0
1.167725588E2,3.091778426E0,-7.269907540E0,3.048037745E0,8.467655140E0
1.167825648E2,2.441125411E0,-7.482994112E0,2.875886360E0,8.380036784E0
1.167925698E2,1.868858415E0,-7.467251068E0,2.433832033E0,8.073165963E0
1.168025748E2,1.204271486E0,-7.304242975E0,1.990741725E0,7.665852064E0
1.168125808E2,3.631670558E-1,-7.195591768E0,1.562886923E0,7.372316240E0
1.168225858E2,-4.512594527E-1,-7.047094125E0,1.004199793E0,7.132572322E0
1.168325918E2,-1.194811860E0,-6.636821900E0,4.724750514E-1,6.760045339E0
1.168425968E2,-1.721178798E0,-5.938031098E0,1.555195642E-1,6.184404264E0
1.168526028E2,-1.942815753E0,-4.988760780E0,-6.484781429E-2,5.354107993E0
1.168626078E2,-2.219068041E0,-4.236414160E0,-1.220185268E-1,4.783968690E0
1.168726128E2,-2.555303991E0,-3.720282773E0,7.578810096E-2,4.513959042E0
1.168826188E2,-2.787237893E0,-3.253518551E0,2.273795787E-1,4.290195742E0
1.168926238E2,-3.028082952E0,-3.104581490E0,1.816976217E-1,4.340590584E0
1.169026298E2,-3.223973447E0,-3.080045111E0,-2.517825678E-2,4.458847005E0
1.169126348E2,-3.345182719E0,-2.992303839E0,-2.468156505E-1,4.495002520E0
1.169226408E2,-3.338847261E0,-2.859743367E0,-5.154986449E-1,4.426259370E0
1.169326458E2,-3.119428740E0,-2.599836093E0,-6.744984718E-1,4.116422180E0
1.169426508E2,-2.662591043E0,-2.104451505E0,-6.034584562E-1,3.447066769E0
1.169526568E2,-2.027893910E0,-1.364756798E0,-2.657477653E-1,2.458767314E0
1.169626618E2,-1.413631042E0,-5.371050569E-1,2.249739611E-1,1.528871430E0
1.169726678E2,-9.188811690E-1,2.776325235E-1,8.541576811E-1,1.284915470E0
1.169826728E2,-2.736105162E-1,1.067577325E0,1.363699329E0,1.753356757E0
1.169926788E2,3.326445901E-1,1.746863862E0,1.752769550E0,2.496875422E0
1.170026838E2,8.240188658E-1,2.250593012E0,1.926886768E0,3.075234725E0
1.170126888E2,1.191186002E0,2.650239385E0,1.994344926E0,3.524216873E0
1.170226948E2,1.605564142E0,3.081260162E0,2.006788970E0,4.012381135E0
1.170326998E2,1.881632828E0,3.308415720E0,1.854154422E0,4.233679876E0
1.170427058E2,2.054411618E0,3.438598421E0,1.655794648E0,4.334307570E0
1.170527108E2,2.244483549E0,3.620284275E0,1.506498860E0,4.518152659E0
1.170627168E2,2.246452891E0,3.793469447E0,1.322020376E0,4.602683882E0
1.170727218E2,2.125638891E0,3.947185730E0,1.182808696E0,4.636556081E0
1.170827268E2,1.989374208E0,4.085232060E0,1.077025548E0,4.669766028E0
1.170927328E2,1.758854163E0,4.099557154E0,9.386453426E-1,4.558617323E0
1.171027378E2,1.485306212E0,4.124959213E0,7.801460373E-1,4.453094529E0
1.171127438E2,1.163498851E0,4.136656567E0,6.631666410E-1,4.348039458E0
1.171227488E2,7.842531216E-1,4.131375947E0,5.056993693E-1,4.235451809E0
1.171327538E2,3.820874763E-1,4.136011620E0,3.566012174E-1,4.168902420E0
1.171427598E2,-2.506525934E-2,4.141295748E0,1.689254572E-1,4.144815382E0
1.171527648E2,-4.087244672E-1,4.179101506E0,-2.556698699E-2,4.199118807E0
1.171627708E2,-7.745601922E-1,4.256248500E0,-2.558431850E-1,4.333710941E0
1.171727758E2,-1.322786946E0,4.267621334E0,-5.127224966E-1,4.497248216E0
1.171827818E2,-1.999115084E0,4.177623330E0,-8.260595441E-1,4.704399237E0
1.171927868E2,-2.751684483E0,4.042609951E0,-1.116288432E0,5.016030560E0
1.172027918E2,-3.490018251E0,3.861942097E0,-1.361065158E0,5.380271603E0
1.172127978E2,-4.159144959E0,3.609347643E0,-1.642998601E0,5.746766186E0
1.172228028E2,-4.862930453E0,3.303689123E0,-1.902028500E0,6.179010182E0
1.172328088E2,-5.285989954E0,3.087148601E0,-2.127627529E0,6.480661631E0
1.172428138E2,-5.597418507E0,2.870259000E0,-2.243425788E0,6.678505816E0
1.172528198E2,-5.854806508E0,2.760916067E0,-2.184772952E0,6.831884779E0
1.172628248E2,-6.270794386E0,2.716910507E0,-1.968052921E0,7.111799859E0
1.172728298E2,-6.794182168E0,2.670014083E0,-1.619651839E0,7.477510188E0
1.172828358E2,-7.095705537E0,2.598217877E0,-1.522766984E0,7.708345639E0
1.172928408E2,-7.414712666E0,2.429004718E0,-1.523155239E0,7.949718846E0
1.173028468E2,-7.949123034E0,2.176294490E0,-1.397216738E0,8.359248132E0
1.173128518E2,-8.514311391E0,1.832708005E0,-1.362357393E0,8.815233108E0
1.173228568E2,-8.775335775E0,1.497203541E0,-1.300552323E0,8.996642304E0
1.173328628E2,-8.848741720E0,1.129300241E0,-1.096724818E0,8.987677920E0
1.173428675E2,-8.686690232E0,6.210082161E-1,-8.888439491E-1,8.754100865E0
1.173528735E2,-8.288285515E0,1.229324466E-1,-7.274608701E-1,8.321056933E0
1.173628785E2,-7.792721125E0,-1.964366251E-1,-4.676795306E-1,7.809213406E0
1.173728845E2,-7.106286659E0,-7.518115997E-2,-1.417189658E-1,7.108097252E0
1.173828895E2,-6.355816410E0,5.073436064E-1,6.567183316E-2,6.376371426E0
1.173928945E2,-5.582753105E0,1.435645809E0,1.952876472E-1,5.767698708E0
1.174029005E2,-5.018233670E0,2.310098079E0,2.294060775E-1,5.529181626E0
1.174129055E2,-4.924802765E0,2.895731226E0,3.555282533E-2,5.713160737E0
1.174229115E2,-5.076508775E0,3.143835602E0,-2.067229738E-1,5.974728281E0
1.174329165E2,-5.174383564E0,3.034660485E0,-5.502786145E-1,6.023804120E0
1.174429225E2,-5.145132283E0,2.528334294E0,-8.788599014E-1,5.799763378E0
1.174529275E2,-4.893137169E0,1.666394480E0,-1.067950670E0,5.278274391E0
1.174629325E2,-4.469365477E0,6.437035990E-1,-1.008332532E0,4.626696077E0
1.174729385E2,-3.952678020E0,-4.607412976E-1,-8.187517671E-1,4.062794670E0
1.174829435E2,-3.426202909E0,-1.567868897E0,-5.771459857E-1,3.811846893E0
1.174929495E2,-2.791715106E0,-2.358501915E0,-2.670441296E-1,3.664357664E0
1.175029545E2,-1.912757556E0,-2.671437880E0,1.557076983E-3,3.285608656E0
1.175129595E2,-1.113614500E0,-2.673518320E0,3.375024569E-1,2.915775260E0
1.175229655E2,-4.665908521E-1,-2.352636866E0,5.792152057E-1,2.467407040E0
1.175329705E2,8.504775167E-3,-1.712498314E0,7.202085686E-1,1.857800632E0
1.175429765E2,8.494951844E-2,-1.118531716E0,8.013936496E-1,1.378608502E0
1.175529815E2,-1.135195988E-1,-7.895354962E-1,8.526632059E-1,1.167599050E0
1.175629875E2,-1.493431503E-1,-5.822856152E-1,1.265049784E0,1.400610892E0
1.175729925E2,-3.394659519E-2,-4.835124019E-1,1.484711550E0,1.561827455E0
1.175829975E2,2.114820957E-1,-7.270030332E-1,1.473660897E0,1.656784393E0
1.175930035E2,6.758574378E-1,-1.011146724E0,1.578475746E0,1.992683280E0
1.176030085E2,1.338627638E0,-1.343553917E0,1.674331491E0,2.529910477E0
1.176130145E2,1.946793614E0,-1.766369297E0,1.709921154E0,3.135904370E0
1.176230195E2,2.485746683E0,-2.149797247E0,1.829390295E0,3.761280849E0
1.176330245E2,3.020039522E0,-2.497545195E0,1.820669757E0,4.321250870E0
1.176430305E2,3.429860342E0,-2.876635681E0,1.846558889E0,4.842391407E0
1.176530355E2,3.795779682E0,-3.231370175E0,1.872761432E0,5.325122720E0
1.176630415E2,4.070312889E0,-3.475291454E0,1.957286296E0,5.698777707E0
1.176730465E2,4.306020584E0,-3.762534753E0,1.967756467E0,6.047358643E0
1.176830525E2,4.574413045E0,-3.928697419E0,1.854870121E0,6.308760677E0
1.176930575E2,4.716076462E0,-4.087000843E0,1.763151866E0,6.484879150E0
1.177030625E2,4.850785201E0,-4.264550961E0,1.678257312E0,6.673309492E0
1.177130685E2,5.004068205E0,-4.477580523E0,1.537127745E0,6.888554830E0
1.177230735E2,5.150450326E0,-4.588611546E0,1.489051938E0,7.056895221E0
1.177330795E2,5.254490418E0,-4.669582035E0,1.494032596E0,7.186570763E0
1.177430845E2,5.165358971E0,-4.918618165E0,1.420820779E0,7.272720924E0
1.177530895E2,5.081016979E0,-5.256249261E0,1.294373571E0,7.424304194E0
1.177630955E2,5.027199206E0,-5.435584534E0,1.338463916E0,7.523948215E0
1.177731005E2,4.923551461E0,-5.706468494E0,1.318690971E0,7.651410820E0
1.177831065E2,4.655080647E0,-6.061377527E0,1.262836028E0,7.746278345E0
1.177931115E2,4.374863362E0,-6.413012704E0,1.293310547E0,7.870121572E0
1.178031175E2,4.228958375E0,-6.593267745E0,1.368285739E0,7.951570559E0
1.178131225E2,4.123759364E0,-6.623259283E0,1.512067748E0,7.947282787E0
1.178231275E2,3.859006795E0,-6.623086790E0,1.686207040E0,7.848599000E0
1.178331335E2,3.417996342E0,-6.804810652E0,1.837409312E0,7.833531769E0
1.178431385E2,2.896976683E0,-7.100807233E0,1.806196875E0,7.878850450E0
1.178531445E2,2.280819317E0,-7.534375350E0,1.665864723E0,8.046368991E0
1.178631495E2,1.448312632E0,-8.235966384E0,1.459084665E0,8.488679510E0
1.178731545E2,8.232990736E-1,-9.049364952E0,1.197044327E0,9.165246452E0
1.178831605E2,7.147899538E-1,-9.566203267E0,1.081235543E0,9.653612791E0
1.178931655E2,1.054041313E0,-9.560476504E0,1.367255752E0,9.715096621E0
1.179031715E2,1.392997388E0,-9.093065872E0,1.961101166E0,9.405860219E0
1.179131765E2,1.132622629E0,-8.565393836E0,2.649182793E0,9.036978204E0
1.179231825E2,3.786539912E-2,-8.122044497E0,3.232952431E0,8.741911806E0
1.179331875E2,-1.407789674E0,-7.516638406E0,3.688181559E0,8.490253701E0
1.179431925E2,-2.611268277E0,-6.763119419E0,3.738205658E0,8.156757189E0
1.179531985E2,-3.751970589E0,-5.971616335E0,3.394482933E0,7.826876729E0
1.179632035E2,-4.649201272E0,-5.075148713E0,2.790897081E0,7.427066274E0
1.179732095E2,-5.222183967E0,-4.108666238E0,2.032641996E0,6.948667292E0
1.179832145E2,-5.607804331E0,-3.193786319E0,1.197352037E0,6.563641700E0
1.179932195E2,-5.551671061E0,-2.285259400E0,3.453050546E-1,6.013542855E0
1.180032255E2,-5.216277695E0,-1.480355082E0,-2.623400811E-1,5.428611837E0
1.180132305E2,-4.565441662E0,-6.980204317E-1,-5.539875034E-1,4.651601041E0
1.180232365E2,-3.736122880E0,-2.553069770E-2,-5.360715616E-1,3.774471978E0
1.180332415E2,-2.804350355E0,5.197540292E-1,-2.264907289E-1,2.861087767E0
1.180432465E2,-1.802077950E0,9.803722429E-1,1.783400774E-1,2.059227976E0
1.180532525E2,-8.787704390E-1,1.377706919E0,4.533171244E-1,1.695821410E0
1.180632575E2,-7.249319494E-2,1.743195319E0,6.696289837E-1,1.868793236E0
1.180732635E2,6.885429722E-1,2.125593283E0,8.294380653E-1,2.383318219E0
1.180832685E2,1.210330371E0,2.535798849E0,9.036357236E-1,2.951564489E0
1.180932745E2,1.483940887E0,2.855616403E0,8.097820652E-1,3.318489504E0
1.181032795E2,1.653310166E0,3.224289781E0,6.119327527E-1,3.674770849E0
1.181132845E2,1.671205570E0,3.535472751E0,2.859382010E-1,3.921001949E0
1.181232905E2,1.654425815E0,3.792052082E0,-1.381650464E-1,4.139549897E0
1.181332955E2,1.686713555E0,3.976449291E0,-5.510790253E-1,4.354404628E0
1.181433015E2,1.801620113E0,4.112163166E0,-8.727261722E-1,4.573551345E0
1.181533065E2,1.866254066E0,4.147793759E0,-1.049803324E0,4.667888637E0
1.181633115E2,1.910250270E0,4.102008306E0,-1.063033161E0,4.648178971E0
1.181733175E2,1.829147635E0,3.988120918E0,-9.745957786E-1,4.494521827E0
1.181833225E2,1.672955641E0,3.826764663E0,-7.743736660E-1,4.247653816E0
1.181933285E2,1.348839215E0,3.694405335E0,-5.184071596E-1,3.966956515E0
1.182033335E2,8.737178600E-1,3.603766476E0,-3.149550086E-1,3.721520169E0
1.182133385E2,3.158595729E-1,3.504435146E0,-1.680431672E-1,3.522651199E0
1.182233445E2,-3.413885164E-1,3.362561814E0,-9.044769187E-2,3.381057357E0
1.182333495E2,-1.002985180E0,3.231540914E0,-2.435476782E-1,3.392366640E0
1.182433555E2,-1.551983181E0,3.138025809E0,-4.177467209E-1,3.525672999E0
1.182533605E2,-2.052802464E0,3.064028710E0,-5.765004166E-1,3.732910744E0
1.182633665E2,-2.628218186E0,2.887706507E0,-7.068359864E-1,3.968122581E0
1.182733715E2,-3.195699236E0,2.736458918E0,-7.012758690E-1,4.265265392E0
1.182833765E2,-3.715053023E0,2.621730700E0,-6.668193966E-1,4.595621714E0
1.182933825E2,-4.355526035E0,2.428771999E0,-6.330599123E-1,5.026957859E0
1.183033875E2,-4.947487623E0,2.243512326E0,-5.016437405E-1,5.455513521E0
1.183133935E2,-5.310601469E0,2.134562327E0,-3.175079030E-1,5.732334216E0
1.183233985E2,-5.550919694E0,2.048660297E0,-4.955749154E-2,5.917108618E0
1.183334035E2,-5.631901876E0,2.047455770E0,2.761341745E-1,5.998886893E0
1.183434100E2,-5.791165413E0,2.023419621E0,5.998681561E-1,6.163737957E0
1.183534150E2,-6.135461749E0,1.869412732E0,7.768599021E-1,6.460813118E0
1.183634210E2,-6.635502183E0,1.710816947E0,8.472334814E-1,6.904678734E0
1.183734260E2,-7.039666992E0,1.637938421E0,7.706630230E-1,7.268677673E0
1.183834310E2,-7.424013247E0,1.600330299E0,5.682798161E-1,7.615771249E0
1.183934370E2,-7.868212187E0,1.562577751E0,2.395171559E-1,8.025445827E0
1.184034420E2,-8.119594513E0,1.628294023E0,-1.647458857E-1,8.282891868E0
1.184134480E2,-8.327641954E0,1.673697653E0,-6.007137001E-1,8.515382628E0
1.184234530E2,-8.414406449E0,1.576526284E0,-1.019072113E0,8.621263189E0
1.184334580E2,-8.183233854E0,1.576606391E0,-1.206442630E0,8.420600207E0
1.184434640E2,-7.739398611E0,1.771280665E0,-1.286196240E0,8.043011055E0
