"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.370668396E1,-1.346899109E0,-1.136825958E1,-2.094743958E0,1.163784410E1
9.371672596E1,-7.108717346E-1,-1.145477966E1,-1.880240021E0,1.162981592E1
9.372676796E1,-1.939965820E-1,-1.138562347E1,-1.814676361E0,1.153096296E1
9.373680996E1,9.385482788E-2,-1.097847015E1,-1.714983673E0,1.111201083E1
9.374685196E1,1.580712891E-1,-1.023257126E1,-1.402134247E0,1.032939890E1
9.375689396E1,-3.562591553E-2,-9.372609558E0,-9.473799133E-1,9.420435650E0
9.376693596E1,-4.668791199E-1,-8.815318451E0,-5.378315735E-1,8.844041967E0
9.377697796E1,-8.690927124E-1,-8.970695343E0,-2.462379456E-1,9.016059572E0
9.378701996E1,-9.398954773E-1,-9.703571320E0,-1.854643250E-1,9.750748529E0
9.379706196E1,-7.707472229E-1,-1.050934570E1,-2.640509033E-1,1.054087858E1
9.380710396E1,-6.312373352E-1,-1.104403381E1,-4.255650330E-1,1.107024160E1
9.381714596E1,-6.197113037E-1,-1.123159378E1,-6.643185425E-1,1.126827671E1
9.382718796E1,-7.168592834E-1,-1.102337677E1,-9.819580078E-1,1.109021930E1
9.383722996E1,-9.794132996E-1,-1.041129959E1,-1.406774597E0,1.055146551E1
9.384727196E1,-1.483415222E0,-9.574689331E0,-1.818268890E0,9.858057530E0
9.385731396E1,-1.974394226E0,-8.858428802E0,-2.079625397E0,9.311006133E0
9.386735596E1,-2.229763184E0,-8.340805206E0,-2.262545013E0,8.925244270E0
9.387739796E1,-2.234852600E0,-8.173752594E0,-2.342778168E0,8.791666916E0
9.388743996E1,-1.948498077E0,-8.348439331E0,-2.286046143E0,8.872377978E0
9.389748196E1,-1.445244598E0,-8.689130859E0,-2.066303101E0,9.047614909E0
9.390752396E1,-9.478289795E-1,-9.183103638E0,-1.747466125E0,9.395818754E0
9.391756596E1,-6.783892822E-1,-9.682465210E0,-1.420396271E0,9.809580528E0
9.392760796E1,-5.983058167E-1,-9.922416229E0,-1.221909027E0,1.001525713E1
9.393764996E1,-6.113287354E-1,-9.879305878E0,-1.327289886E0,9.986796578E0
9.394769196E1,-6.131250000E-1,-9.611961823E0,-1.706900482E0,9.781576642E0
9.395773396E1,-5.242098999E-1,-9.295220490E0,-2.174078979E0,9.560467529E0
9.396777596E1,-3.055146790E-1,-9.127868500E0,-2.518363037E0,9.473831060E0
9.397781796E1,-2.634521484E-2,-9.232051849E0,-2.632425842E0,9.600059439E0
9.398785996E1,3.122506714E-1,-9.581724701E0,-2.507286072E0,9.909259920E0
9.399790196E1,6.559359741E-1,-1.005129822E1,-2.158511353E0,1.030136006E1
9.400794396E1,8.764274597E-1,-1.046997757E1,-1.597478027E0,1.062734640E1
9.401798596E1,1.097068634E0,-1.058673477E1,-9.464817810E-1,1.068542655E1
9.402802796E1,1.260977783E0,-1.047895889E1,-2.653981018E-1,1.055789186E1
9.403806996E1,1.373693390E0,-1.034468811E1,3.008743286E-1,1.043983386E1
9.404811196E1,1.450633392E0,-1.017389328E1,6.372248840E-1,1.029652841E1
9.405815396E1,1.506916351E0,-9.959539032E0,7.006929016E-1,1.009723651E1
9.406819596E1,1.522334290E0,-9.587412872E0,2.230361938E-1,9.710084058E0
9.407823796E1,1.141975250E0,-9.331744537E0,-8.195457458E-1,9.437013236E0
9.408827996E1,2.760260010E-1,-9.642348633E0,-2.138453064E0,9.880488805E0
9.409832196E1,-3.396437073E-1,-9.867630157E0,-3.355572052E0,1.042810369E1
9.410836396E1,-5.318440247E-1,-1.020966888E1,-3.882626038E0,1.093594906E1
9.411840596E1,-3.341052246E-1,-1.104343506E1,-3.731141052E0,1.166149638E1
9.412844796E1,5.194198608E-2,-1.208901077E1,-3.051554260E0,1.246831435E1
9.413848996E1,2.625540161E-1,-1.268237686E1,-1.862127686E0,1.282104274E1
9.414853196E1,3.351530457E-1,-1.205338486E1,-5.298980713E-1,1.206968127E1
9.415857496E1,2.824626160E-1,-1.066427353E1,3.245251465E-1,1.067294859E1
9.416861696E1,2.098635864E-1,-9.646689606E0,3.561094666E-1,9.655541260E0
9.417865896E1,1.062789917E-1,-9.200168152E0,-2.850073242E-1,9.205195186E0
9.418870096E1,-1.001417542E-1,-9.322314148E0,-1.287622375E0,9.411351700E0
9.419874296E1,-2.329156494E-1,-9.709858246E0,-2.232906647E0,9.966015701E0
9.420878496E1,-2.441423035E-1,-1.011341904E1,-2.853965149E0,1.051123053E1
9.421882696E1,-2.215393066E-1,-1.032223480E1,-3.148851929E0,1.079411318E1
9.422886896E1,-2.183958435E-1,-1.025801834E1,-3.396287384E0,1.080783998E1
9.423891096E1,-2.745291138E-1,-9.938582611E0,-3.568728790E0,1.056345662E1
9.424895296E1,-4.667294312E-1,-9.467961273E0,-3.503913574E0,1.010631176E1
9.425899496E1,-7.705975342E-1,-8.999734955E0,-3.297193451E0,9.615640097E0
9.426903696E1,-1.002016296E0,-8.709189148E0,-3.138673096E0,9.311567058E0
9.427907896E1,-1.096320190E0,-8.567284241E0,-2.962938538E0,9.131225657E0
9.428912096E1,-1.069825287E0,-8.705596619E0,-2.732567596E0,9.186885452E0
9.429916296E1,-9.520202637E-1,-9.347312164E0,-2.369273071E0,9.689790615E0
9.430920496E1,-1.094823303E0,-1.002390518E1,-1.778302002E0,1.023912453E1
9.431924696E1,-1.614542542E0,-1.050246002E1,-1.014440460E0,1.067415119E1
9.432928896E1,-2.252216492E0,-1.067071014E1,-4.272116089E-1,1.091416712E1
9.433933096E1,-2.789149933E0,-1.049258057E1,-4.399351501E-1,1.086587075E1
9.434937296E1,-3.144810333E0,-1.023182281E1,-7.590715027E-1,1.073108660E1
9.435941496E1,-3.307072906E0,-1.008497818E1,-1.031954041E0,1.066341621E1
9.436945696E1,-3.229983215E0,-9.945468292E0,-1.211879883E0,1.052681262E1
9.437949896E1,-2.975662079E0,-9.791588287E0,-1.431772614E0,1.033342822E1
9.438954096E1,-2.478096771E0,-9.606123962E0,-1.686393127E0,1.006292716E1
9.439958296E1,-1.956581268E0,-9.320817261E0,-1.874701538E0,9.706716774E0
9.440962496E1,-1.557361450E0,-8.952732697E0,-2.104174347E0,9.327612079E0
9.441966696E1,-1.226100311E0,-8.819210358E0,-2.485431519E0,9.244412536E0
9.442970896E1,-1.039139099E0,-8.898395691E0,-3.028352509E0,9.456858615E0
9.443975096E1,-9.171427917E-1,-9.054371338E0,-3.520828400E0,9.758023562E0
9.444979296E1,-7.800279236E-1,-9.082662506E0,-3.710184631E0,9.842188362E0
9.445983496E1,-6.245013428E-1,-8.965156860E0,-3.623963928E0,9.690054386E0
9.446987696E1,-2.884501648E-1,-9.025032349E0,-3.419189758E0,9.655323454E0
9.447991896E1,-5.074447632E-2,-8.824898529E0,-3.057242432E0,9.339600652E0
9.448996096E1,1.305285645E-1,-8.182434540E0,-2.648442535E0,8.601367366E0
9.450000296E1,1.609153748E-1,-7.345824280E0,-2.327659607E0,7.707465689E0
9.451004496E1,-2.290237427E-2,-6.636000366E0,-2.048340454E0,6.944978329E0
9.452008696E1,-2.839595032E-1,-6.400390320E0,-1.745370483E0,6.640176757E0
9.453012896E1,-4.688250732E-1,-6.662195892E0,-1.421294403E0,6.828230286E0
9.454017096E1,-4.439767456E-1,-7.210355988E0,-1.169218597E0,7.318020289E0
9.455021296E1,-1.534309387E-1,-7.856262817E0,-1.284029846E0,7.961980856E0
9.456025496E1,3.408412170E-1,-8.553063812E0,-1.968256989E0,8.783228842E0
9.457029696E1,8.536747742E-1,-9.276359711E0,-2.977458344E0,9.779819441E0
9.458033896E1,1.117426300E0,-9.750423889E0,-3.815415802E0,1.052980557E1
9.459038096E1,9.294172668E-1,-9.657766571E0,-4.157155151E0,1.055548249E1
9.460042396E1,2.233355713E-1,-9.340426483E0,-4.227508850E0,1.025501227E1
9.461046596E1,-7.069798279E-1,-9.184151459E0,-4.394711151E0,1.020597593E1
9.462050796E1,-1.627565460E0,-9.034313049E0,-4.751119995E0,1.033638829E1
9.463054996E1,-2.442171478E0,-9.010213165E0,-4.818779297E0,1.050565451E1
9.464059196E1,-3.029550018E0,-9.216783600E0,-4.437522125E0,1.066859296E1
9.465063396E1,-3.471730499E0,-9.669891357E0,-4.216581573E0,1.110582152E1
9.466067596E1,-3.699856110E0,-1.050096313E1,-4.052971802E0,1.184844895E1
9.467071796E1,-3.677702179E0,-1.195204559E1,-3.421584778E0,1.296472636E1
9.468075996E1,-3.428620148E0,-1.390233994E1,-2.642604675E0,1.456069543E1
9.469080196E1,-2.998265076E0,-1.497366211E1,-2.444865875E0,1.546536516E1
9.470084396E1,-1.732946320E0,-1.371777374E1,-3.799698486E0,1.433939078E1
9.471088596E1,1.511856079E-1,-1.086575455E1,-6.097719727E0,1.246072489E1
9.472092796E1,1.211131439E0,-8.229736176E0,-7.216642914E0,1.101250797E1
9.473096996E1,1.359023895E0,-6.084397430E0,-5.675747223E0,8.430951582E0
9.474101196E1,1.216669922E0,-5.785019989E0,-2.545456696E0,6.436310415E0
9.475105396E1,1.212179260E0,-7.379204865E0,6.821315002E-1,7.509150842E0
9.476109596E1,1.274150391E0,-9.443412323E0,3.026406555E0,9.998031414E0
9.477113796E1,1.336121521E0,-1.101634140E1,4.341122589E0,1.191597012E1
9.478117996E1,1.088386688E0,-1.122590561E1,4.639601898E0,1.219555034E1
9.479122196E1,1.341510315E0,-1.105975113E1,3.225791931E0,1.159842569E1
9.480126396E1,1.559906158E0,-1.084794159E1,-1.353186035E-1,1.096035835E1
9.481130596E1,7.484436035E-1,-1.007330246E1,-5.000651093E0,1.127111803E1
9.482134796E1,-5.128335571E-1,-9.848470001E0,-9.162895660E0,1.346157556E1
9.483138996E1,-1.323397980E0,-1.035905823E1,-9.342372437E0,1.401218728E1
9.484143196E1,-1.442250824E0,-1.082189575E1,-6.606062622E0,1.276062610E1
9.485147396E1,-1.020727386E0,-1.033361115E1,-3.536396027E0,1.096957158E1
9.486151596E1,-4.227209473E-1,-9.097032623E0,-1.024319916E0,9.164274485E0
9.487155796E1,1.112187195E-1,-8.208330688E0,4.239184570E-1,8.220022455E0
9.488159996E1,5.930667114E-1,-7.902516632E0,9.392967224E-1,7.980211500E0
9.489164196E1,9.913883972E-1,-8.300389252E0,5.718109131E-1,8.378918809E0
9.490168396E1,1.106499023E0,-9.454040222E0,-6.441105652E-1,9.540340404E0
9.491172596E1,8.385562134E-1,-1.046578629E1,-2.346370697E0,1.075831374E1
9.492176796E1,3.796105957E-1,-1.098266144E1,-3.842060394E0,1.164149409E1
9.493180996E1,-2.257305908E-1,-1.085063599E1,-4.674479370E0,1.181685292E1
9.494185196E1,-9.580078125E-1,-9.755363617E0,-4.791386261E0,1.091064987E1
9.495189396E1,-1.578766937E0,-8.356821899E0,-4.274062042E0,9.518223765E0
9.496193596E1,-1.955084381E0,-7.598648529E0,-3.477268982E0,8.582145069E0
9.497197796E1,-2.082469482E0,-7.755971375E0,-2.738106079E0,8.484632933E0
9.498201996E1,-1.873204651E0,-8.742719421E0,-2.267784119E0,9.224255165E0
9.499206296E1,-1.394350433E0,-1.000294876E1,-2.117496643E0,1.031925332E1
9.500210496E1,-7.951464844E-1,-1.082054855E1,-2.154020691E0,1.106147974E1
9.501214696E1,-1.074765015E-1,-1.109103607E1,-2.295326843E0,1.132656866E1
9.502218896E1,6.321354675E-1,-1.096350128E1,-2.323767700E0,1.122487648E1
9.503223096E1,1.251996460E0,-1.051847672E1,-2.273322601E0,1.083392095E1
9.504227296E1,1.665586395E0,-9.729467468E0,-1.986519012E0,1.006891121E1
9.505231496E1,1.876198425E0,-9.054820404E0,-1.342258759E0,9.344065050E0
9.506235696E1,2.011666718E0,-8.965905304E0,-6.381230164E-1,9.210942508E0
9.507239896E1,2.058070221E0,-9.398056641E0,-1.465452576E-1,9.621881166E0
9.508244096E1,1.854343872E0,-9.876162415E0,-1.278341675E-1,1.004955307E1
9.509248296E1,1.372645569E0,-1.003438339E1,-5.616320801E-1,1.014339374E1
9.510252496E1,8.415499878E-1,-9.847122803E0,-1.300046539E0,9.968157045E0
9.511256696E1,4.293072510E-1,-9.564510498E0,-2.332898712E0,9.854267207E0
9.512260896E1,1.407073975E-1,-9.371262360E0,-3.927233276E0,1.016186587E1
9.513265096E1,-1.193019104E-1,-9.284143524E0,-5.593717804E0,1.083970631E1
9.514269296E1,-4.120930481E-1,-9.157207489E0,-6.760840759E0,1.139004993E1
9.515273496E1,-7.044351196E-1,-8.960366821E0,-7.229067078E0,1.153446198E1
9.516277696E1,-7.828720093E-1,-8.705147552E0,-7.035519562E0,1.122011667E1
9.517281896E1,-6.080355835E-1,-8.383017426E0,-6.386918335E0,1.055639210E1
9.518286096E1,-2.544708252E-1,-8.293353882E0,-5.546565857E0,9.980424180E0
9.519290296E1,2.145039368E-1,-8.853189697E0,-4.706213379E0,1.002863022E1
9.520294496E1,6.402186584E-1,-9.833501129E0,-4.061653748E0,1.065854847E1
9.521298696E1,8.948391724E-1,-1.088251968E1,-3.533551941E0,1.147675743E1
9.522302896E1,8.551716614E-1,-1.171314240E1,-2.951711884E0,1.210956756E1
9.523307096E1,5.066963196E-1,-1.208916046E1,-2.434836731E0,1.234232441E1
9.524311296E1,-5.688171387E-3,-1.195279404E1,-2.206860809E0,1.215481601E1
9.525315496E1,-4.679269409E-1,-1.143951141E1,-2.188748474E0,1.165641441E1
9.526319696E1,-8.238867188E-1,-1.064301773E1,-2.141446838E0,1.088753463E1
9.527323896E1,-1.056952057E0,-9.795031128E0,-2.122586060E0,1.007795386E1
9.528328096E1,-1.257984009E0,-9.154064026E0,-2.074236603E0,9.470051185E0
9.529332296E1,-1.460812225E0,-8.689130859E0,-1.920057220E0,9.017848257E0
9.530336496E1,-1.683549042E0,-8.405470734E0,-1.739233246E0,8.747068533E0
9.531340696E1,-1.858535156E0,-8.376131744E0,-1.718426514E0,8.750241460E0
9.532344896E1,-1.942061462E0,-8.569529572E0,-1.890718231E0,8.987950558E0
9.533349096E1,-1.906884613E0,-8.885971527E0,-2.120939484E0,9.332474656E0
9.534353296E1,-1.802401886E0,-9.175469513E0,-2.368524628E0,9.646128874E0
9.535357596E1,-1.659149780E0,-9.327403564E0,-2.553689575E0,9.811960339E0
9.536361796E1,-1.463207245E0,-9.249864807E0,-2.767594757E0,9.765272916E0
9.537365958E1,-1.258133698E0,-8.981173553E0,-3.023712158E0,9.559665999E0
9.538370158E1,-1.124761047E0,-8.646319885E0,-3.182232513E0,9.281731452E0
9.539374358E1,-1.015488281E0,-8.362061005E0,-3.357218628E0,9.067866210E0
9.540378558E1,-1.000519409E0,-8.177943878E0,-3.409310303E0,8.916456802E0
9.541382758E1,-1.003812561E0,-8.145012360E0,-3.266207886E0,8.832722114E0
9.542386958E1,-1.037941589E0,-8.246950378E0,-3.049308929E0,8.853688397E0
9.543391158E1,-1.117725677E0,-8.469537506E0,-2.919079742E0,9.027923504E0
9.544395358E1,-1.236728210E0,-8.679251404E0,-3.077899475E0,9.291521230E0
9.545399558E1,-1.307830353E0,-8.791368256E0,-3.367547150E0,9.504680418E0
9.546403758E1,-1.186732178E0,-8.725954285E0,-3.573818207E0,9.503830176E0
9.547407958E1,-9.035211182E-1,-8.538394318E0,-3.694467316E0,9.347171587E0
9.548412158E1,-6.496490479E-1,-8.267008667E0,-3.750450897E0,9.101173447E0
9.549416358E1,-5.387297058E-1,-8.004454651E0,-3.847149811E0,8.897307774E0
9.550420558E1,-6.457571411E-1,-7.871830444E0,-3.998185730E0,8.852581881E0
9.551424758E1,-9.386979675E-1,-7.976313171E0,-4.042643280E0,8.991423156E0
9.552428958E1,-1.265468445E0,-8.370293884E0,-3.977528687E0,9.353286297E0
9.553433158E1,-1.476529541E0,-8.943901062E0,-3.962709503E0,9.893258932E0
9.554437358E1,-1.668729858E0,-9.442514191E0,-4.054618378E0,1.041084357E1
9.555441558E1,-1.792672119E0,-9.727671204E0,-4.227957916E0,1.075717846E1
9.556445758E1,-1.723066864E0,-9.757010193E0,-3.737577667E0,1.058950868E1
9.557449958E1,-1.517244873E0,-9.570797424E0,-2.364932098E0,9.974723012E0
9.558454158E1,-1.425485687E0,-9.441915436E0,-9.322613525E-1,9.594315388E0
9.559458358E1,-1.635199585E0,-9.684710541E0,-2.875520325E-1,9.825995222E0
9.560462558E1,-2.095342712E0,-1.030546967E1,-1.249152374E0,1.059025721E1
9.561466758E1,-2.203268280E0,-1.166179916E1,-4.106859741E0,1.255859259E1
9.562470958E1,-1.030756531E0,-1.340582245E1,-8.677006073E0,1.600215513E1
9.563475158E1,6.965016174E-1,-1.338456665E1,-1.180310532E1,1.785903228E1
9.564479358E1,1.822310486E0,-1.140657990E1,-9.823172607E0,1.516329781E1
9.565483558E1,1.944456482E0,-8.931626587E0,-5.575156403E0,1.070687786E1
9.566487758E1,1.708547058E0,-7.433092804E0,-1.594035187E0,7.791723164E0
9.567491958E1,1.557660828E0,-7.088359680E0,1.324745178E0,7.377404692E0
9.568496258E1,1.583107910E0,-7.425458679E0,2.908302155E0,8.130306801E0
9.569500458E1,1.571881256E0,-8.189918976E0,3.230132904E0,8.943117023E0
9.570504658E1,1.500030670E0,-9.159452820E0,2.344125366E0,9.572909260E0
9.571508858E1,1.442101135E0,-9.984387360E0,7.981402588E-1,1.011951948E1
9.572513058E1,1.519939270E0,-1.057535843E1,-9.267228699E-1,1.072414270E1
9.573517258E1,1.880689087E0,-1.073986633E1,-2.765050049E0,1.124843198E1
9.574521458E1,2.197280731E0,-1.081201630E1,-4.268673248E0,1.183001734E1
9.575525658E1,2.112556915E0,-1.086904770E1,-4.552333374E0,1.197175149E1
9.576529858E1,1.677112427E0,-1.060799057E1,-3.678001556E0,1.135208639E1
9.577534058E1,9.102571106E-1,-1.022344025E1,-2.513123932E0,1.056707577E1
9.578538258E1,-1.468446350E-1,-9.933343506E0,-1.932481384E0,1.012064034E1
9.579542458E1,-1.267414398E0,-9.615853729E0,-2.053280182E0,9.913977088E0
9.580546658E1,-2.069745941E0,-9.338929596E0,-2.448009338E0,9.873814054E0
9.581550858E1,-2.403252411E0,-9.089997253E0,-2.889591064E0,9.836331061E0
9.582555058E1,-2.081421661E0,-8.965306549E0,-3.313808899E0,9.782145320E0
9.583559258E1,-1.197809143E0,-9.070537720E0,-3.417992249E0,9.766886519E0
9.584563458E1,-1.829196167E-1,-9.337283020E0,-3.197500763E0,9.871287905E0
9.585567658E1,5.731581116E-1,-9.641300812E0,-2.870281219E0,1.007579803E1
9.586571858E1,9.554631042E-1,-9.928254089E0,-2.559228058E0,1.029722231E1
9.587576058E1,9.889933777E-1,-1.004052063E1,-2.344125366E0,1.035785143E1
9.588580258E1,7.339237976E-1,-9.922116852E0,-2.360142059E0,1.022532726E1
9.589584458E1,3.141966248E-1,-9.710457001E0,-2.530936890E0,1.003978766E1
9.590588658E1,-1.137634277E-1,-9.495054932E0,-2.689756622E0,9.869336399E0
9.591592858E1,-4.065545654E-1,-9.346863098E0,-2.770139465E0,9.757192683E0
9.592597058E1,-4.553530884E-1,-9.239536285E0,-2.731669464E0,9.645641257E0
9.593601258E1,-2.409988403E-1,-9.185049591E0,-2.593207397E0,9.547143082E0
9.594605458E1,1.113684082E-1,-9.247469788E0,-2.527643738E0,9.587339738E0
9.595609658E1,3.644920349E-1,-9.446855164E0,-2.764002228E0,9.849651529E0
9.596613858E1,3.707789612E-1,-9.609117737E0,-3.095712433E0,1.010227975E1
9.597618058E1,1.582209778E-1,-9.609566803E0,-3.182232513E0,1.012400177E1
9.598622258E1,-1.308279419E-1,-9.539512482E0,-2.964884491E0,9.990493200E0
9.599626458E1,-2.897973633E-1,-9.416019287E0,-2.579286346E0,9.767196107E0
9.600630758E1,-2.634521484E-1,-9.322164459E0,-2.274969177E0,9.599356332E0
9.601634958E1,-1.213975525E-1,-9.327403564E0,-2.182910614E0,9.580203201E0
9.602639158E1,1.526824951E-1,-9.418563995E0,-2.382595367E0,9.716451017E0
9.603643358E1,4.730163574E-1,-9.599387970E0,-2.816243591E0,1.001514962E1
9.604647558E1,8.301736450E-1,-9.810149689E0,-3.266058197E0,1.037281839E1
9.605651758E1,1.157991943E0,-9.928104401E0,-3.370091858E0,1.054825680E1
9.606655958E1,1.319506073E0,-9.936037903E0,-3.192261658E0,1.051933838E1
9.607660158E1,1.268312531E0,-9.809550934E0,-2.850372620E0,1.029371314E1
9.608664358E1,1.123713226E0,-9.578880615E0,-2.305355988E0,9.916267014E0
9.609668558E1,1.034049683E0,-9.349258118E0,-1.738335114E0,9.565547296E0
9.610672758E1,9.601034546E-1,-9.280101929E0,-1.465003510E0,9.443957101E0
9.611676958E1,8.728349304E-1,-9.313482513E0,-1.591041412E0,9.488635841E0
9.612681158E1,8.135581970E-1,-9.335486755E0,-1.949695587E0,9.571546520E0
9.613685358E1,9.620494080E-1,-9.300309906E0,-2.324366455E0,9.634520374E0
9.614689558E1,1.216220856E0,-9.316326599E0,-2.789299622E0,9.800679918E0
9.615693758E1,1.327589264E0,-9.395811310E0,-3.292553101E0,1.004413607E1
9.616697958E1,1.229692841E0,-9.452543335E0,-3.590583344E0,1.018602026E1
9.617702158E1,9.354048157E-1,-9.482930145E0,-3.541036377E0,1.016562270E1
9.618706358E1,4.781057739E-1,-9.493408356E0,-3.133733368E0,1.000867984E1
9.619710558E1,-9.714797974E-2,-9.563612366E0,-2.664459229E0,9.928316181E0
9.620714758E1,-7.388635254E-1,-9.699380035E0,-2.355052643E0,1.000850465E1
9.621718958E1,-1.278790741E0,-9.834698639E0,-2.223625946E0,1.016371563E1
9.622723158E1,-1.537153473E0,-9.841734009E0,-2.275268555E0,1.021760325E1
9.623727358E1,-1.462009735E0,-9.627978516E0,-2.518961792E0,1.005885735E1
9.624731558E1,-1.168769531E0,-9.444011078E0,-3.152294769E0,1.002458626E1
9.625735758E1,-8.746311951E-1,-9.523196411E0,-4.018094330E0,1.037310617E1
9.626739958E1,-6.991960144E-1,-9.823621674E0,-4.919968872E0,1.100901955E1
9.627744158E1,-5.890251160E-1,-1.017958145E1,-5.809718628E0,1.173557240E1
9.628748458E1,-5.730084229E-1,-1.046354095E1,-6.355184326E0,1.225570870E1
9.629752658E1,-6.836283875E-1,-1.049662216E1,-6.381379852E0,1.230318794E1
9.630756858E1,-9.128018188E-1,-1.019095779E1,-6.006409607E0,1.186447573E1
9.631761058E1,-1.164727936E0,-9.609267426E0,-5.259462891E0,1.101619542E1
9.632765258E1,-1.361718292E0,-8.962911530E0,-4.416416016E0,1.008428432E1
9.633769458E1,-1.373394012E0,-8.392896881E0,-3.631448364E0,9.247396736E0
9.634773658E1,-1.171613617E0,-7.919132080E0,-3.044818268E0,8.564826306E0
9.635777858E1,-7.405101013E-1,-7.592960358E0,-2.793490906E0,8.124345736E0
9.636782058E1,-3.147953796E-1,-7.432344360E0,-2.724484406E0,7.922225325E0
9.637786708E1,5.553451538E-2,-7.577243042E0,-2.642454987E0,8.024977542E0
9.638790908E1,2.911445618E-1,-7.901169434E0,-2.447111206E0,8.276569146E0
9.639795108E1,3.614982605E-1,-8.226892090E0,-2.098635864E0,8.498041359E0
9.640799308E1,2.969824219E-1,-8.596174164E0,-1.755699005E0,8.778660935E0
9.641803508E1,5.313949585E-2,-8.881181488E0,-1.522633667E0,9.010916808E0
9.642807708E1,-2.862048340E-1,-9.150920563E0,-1.560654602E0,9.287459456E0
9.643811908E1,-5.526507568E-1,-9.433083801E0,-2.031725006E0,9.665215950E0
9.644816108E1,-7.563771057E-1,-9.641300812E0,-2.722837830E0,1.004692159E1
9.645820308E1,-8.289761353E-1,-9.755812683E0,-3.374881897E0,1.035629810E1
9.646824508E1,-9.605525208E-1,-9.602232056E0,-3.873195648E0,1.039842133E1
9.647828708E1,-1.208287354E0,-9.101972351E0,-4.119433594E0,1.006357750E1
9.648832908E1,-1.424437866E0,-8.607700195E0,-4.215234375E0,9.689671136E0
9.649837108E1,-1.565294952E0,-8.353977814E0,-4.219874725E0,9.489280073E0
9.650841308E1,-1.619033203E0,-8.275840302E0,-4.209845581E0,9.425157878E0
9.651845508E1,-1.583856354E0,-8.373437347E0,-4.217629395E0,9.508493659E0
9.652849708E1,-1.542392578E0,-8.565487976E0,-4.229754181E0,9.676640924E0
9.653853908E1,-1.546733551E0,-8.740174713E0,-4.214635620E0,9.825792187E0
9.654858108E1,-1.708696747E0,-8.894054718E0,-4.090693359E0,9.937687158E0
9.655862408E1,-1.870360565E0,-9.013805695E0,-4.154909821E0,1.010001076E1
9.656866608E1,-1.877395935E0,-9.088350677E0,-4.528083801E0,1.032600002E1
9.657870808E1,-1.769320679E0,-9.118737488E0,-4.809498596E0,1.046007389E1
9.658875008E1,-1.580712891E0,-9.141190796E0,-4.920118561E0,1.050083754E1
9.659879208E1,-1.373992767E0,-9.201365662E0,-5.009333038E0,1.056628618E1
9.660883408E1,-1.249601440E0,-9.209448853E0,-4.850064240E0,1.048325212E1
9.661887608E1,-1.156644745E0,-9.265582123E0,-4.146527252E0,1.021677676E1
9.662891808E1,-1.091829529E0,-9.505233765E0,-3.271446991E0,1.011157387E1
9.663896008E1,-9.277706909E-1,-1.015877472E1,-2.922672272E0,1.061147848E1
9.664900208E1,-2.321672058E-1,-1.143801453E1,-3.193758545E0,1.187780163E1
9.665904408E1,9.196875000E-1,-1.241772720E1,-3.982318726E0,1.307305000E1
9.666908608E1,1.855242004E0,-1.196372131E1,-5.033881989E0,1.311154142E1
9.667912808E1,2.215393066E0,-1.037013519E1,-5.440885620E0,1.191851109E1
9.668917008E1,1.871558075E0,-8.533454590E0,-4.799319763E0,9.967750351E0
9.669921208E1,1.251996460E0,-7.238796844E0,-3.716471558E0,8.232851009E0
9.670925408E1,8.605604553E-1,-6.964267731E0,-2.537972260E0,7.462097059E0
9.671929608E1,6.330335999E-1,-7.669002228E0,-1.525028687E0,7.844745962E0
9.672933808E1,4.324507141E-1,-8.851543121E0,-9.942324829E-1,8.917697431E0
9.673938008E1,2.122586060E-1,-9.929750977E0,-1.171613617E0,1.000088429E1
9.674942208E1,2.574645996E-2,-1.047282166E1,-1.830393677E0,1.063160370E1
9.675946408E1,-1.916015625E-2,-1.020996826E1,-2.452949066E0,1.050051323E1
9.676950608E1,6.286926270E-2,-9.506131897E0,-2.933898926E0,9.948781789E0
9.677954808E1,1.481918335E-1,-9.047934723E0,-3.365601196E0,9.654758152E0
9.678959008E1,1.203497314E-1,-8.975635071E0,-3.731739807E0,9.721234025E0
9.679963208E1,-5.538482666E-3,-9.216334534E0,-3.854783936E0,9.990005611E0
9.680967508E1,-1.484912109E-1,-9.614805908E0,-3.500321045E0,1.023321991E1
9.681971708E1,-3.062631226E-1,-9.942175140E0,-2.940634918E0,1.037246245E1
9.682975908E1,-4.710704041E-1,-1.001462448E1,-2.346221008E0,1.029657049E1
9.683980108E1,-6.394702148E-1,-9.876162415E0,-1.904489594E0,1.007842184E1
9.684984308E1,-7.214996338E-1,-9.644294586E0,-1.819167023E0,9.840851002E0
9.685988508E1,-7.000941467E-1,-9.403445435E0,-1.929786987E0,9.624915359E0
9.686992708E1,-4.909790039E-1,-9.323661346E0,-1.922302551E0,9.532416713E0
9.687996908E1,-7.469467163E-2,-9.413025513E0,-1.680854645E0,9.562212136E0
9.689001108E1,3.582051086E-1,-9.606722717E0,-1.329834595E0,9.704941644E0
9.690005308E1,5.947132874E-1,-9.831405487E0,-1.033450928E0,9.903445793E0
9.691009508E1,5.613327026E-1,-9.911039886E0,-1.042282562E0,9.981490819E0
9.692013708E1,3.085084534E-1,-9.969268799E0,-1.439107361E0,1.007732742E1
9.693017908E1,-8.442443848E-2,-1.002360580E1,-1.955683136E0,1.021295733E1
