Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
79.15855192,0.1657188624,0.09630568832,-1.063630162,1.080762068
79.16855892,0.2889325601,0.01843714803,-1.032935203,1.072742787
79.17856492,0.5727052447,-0.1015667206,-1.072009807,1.219636061
79.18857092,0.8110646519,-0.07303143114,-0.9751775765,1.270484461
79.19857792,1.057846827,0.1114558241,-0.946506924,1.423846083
79.20858392,0.9943027957,0.03134575367,-0.988318609,1.402281811
79.21859092,0.891357594,-0.1390760243,-0.9440967017,1.305825058
79.22859692,0.8459201968,-0.1468203691,-0.8290433782,1.193503298
79.23860292,0.8888643412,-0.04144886523,-0.5667887396,1.055010569
79.24860992,0.8899197637,-0.06749704152,-0.2527090591,0.9275639627
79.25861592,0.8550770827,-0.1430103233,-0.08398531258,0.8710122287
79.26862192,0.9547095443,-0.1581063724,0.2099583113,0.9902274645
79.27862892,0.7176363784,-0.1033913442,0.4411314905,0.8486982583
79.28863492,0.4979291506,-0.05142772347,0.5236520755,0.7244237337
79.29864192,0.4657130389,0.0145765239,0.5309558326,0.7064100833
79.30864792,0.4810467772,0.03347823322,0.5928228825,0.7641765267
79.31865392,0.5502781029,0.06699651986,0.6254743195,0.8357706913
79.32866092,0.4998727651,0.1071674761,0.53726147,0.7416249297
79.33866692,0.3983246094,0.2006053975,0.4765340424,0.6526788747
79.34867292,0.4318317863,0.2990078974,0.3267704773,0.6185978978
79.35867992,0.3915514871,0.3835232601,0.007191490531,0.5481371869
79.36868592,0.3832548729,0.3495506448,-0.2419227004,0.5723605016
79.37869292,0.4120877856,0.3862433848,-0.4650039178,0.7315934246
79.38869892,0.3428181607,0.4819772154,-0.5480150843,0.8063168484
79.39870492,0.3709608096,0.5101026151,-0.6755744326,0.9242388296
79.40871192,0.4034765911,0.4706318629,-0.9961597252,1.17329532
79.41871792,0.4395872408,0.3938959283,-1.250877303,1.383143149
79.42872492,0.5137623873,0.3643210039,-1.4553749,1.585811364
79.43873092,0.4691186035,0.3561296394,-1.547650979,1.655936031
79.44873692,0.3819845653,0.2651364389,-1.650444446,1.714694261
79.45874392,0.333346256,0.1543331641,-1.783616536,1.821050905
79.46874992,0.4549051917,0.04410817891,-1.997303032,2.048927443
79.47875592,0.6180338837,-0.1881177914,-2.2320588,2.323669657
79.48876292,0.7156477404,-0.444481945,-2.446411879,2.587401586
79.49876892,0.7944961278,-0.7136266503,-2.558473182,2.772412689
79.50877592,0.8079722057,-0.9331168002,-2.780502486,3.042157149
79.51878192,1.050745384,-1.122751067,-3.338405796,3.675539291
79.52878792,1.448053893,-1.267992395,-4.180631137,4.602427783
79.53879492,1.744955477,-1.413156248,-4.852035336,5.346412545
79.54880092,1.787350422,-1.484883458,-5.170378221,5.668536969
79.55880692,1.695316563,-1.417596624,-5.329199123,5.769232335
79.56881392,1.322849219,-1.36655277,-5.259842375,5.59315102
79.57881992,0.764451672,-1.294746331,-4.861310774,5.088526001
79.58882692,0.3219652355,-1.108921233,-4.408146883,4.556876875
79.59883292,0.08078396201,-0.7807094166,-3.876952484,3.955602837
79.60883892,-0.04676734641,-0.5386645094,-3.285473292,3.329666859
79.61884554,-0.2177298456,-0.481762915,-2.726309906,2.777096955
79.62885154,-0.5347916061,-0.3986804125,-2.171693316,2.271827456
79.63885754,-0.5798827019,-0.2801634908,-1.78069059,1.893571891
79.64886454,-0.5329264905,-0.1789780086,-1.46115955,1.565576891
79.65887054,-0.7209119886,-0.03232486993,-0.9611156076,1.201874454
79.66887754,-1.189626696,0.06593232661,-0.3986339271,1.256370867
79.67888354,-2.091491298,0.004114978015,0.4720778793,2.144110609
79.68888954,-3.043894408,-0.09014126122,1.837088739,3.556446773
79.69889654,-3.893932799,-0.4530833454,3.423051844,5.204352129
79.70890254,-4.332107937,-1.297884093,5.018374588,6.755423436
79.71890954,-4.365607805,-2.305975646,6.504347967,8.165941321
79.72891554,-4.84570631,-3.285131522,8.191655599,10.06857389
79.73892154,-5.703750123,-3.715207974,10.33791002,12.37771866
79.74892854,-6.793699772,-3.25111096,12.03807451,14.19997595
79.75893454,-7.572545389,-2.385186853,12.65090832,14.93579731
79.76894054,-7.313878602,-1.172859366,12.64461788,14.654514
79.77894754,-6.6353408,0.3724945343,12.45462196,14.11680233
79.78895354,-6.058006607,1.584317699,12.31140611,13.81232157
79.79896054,-5.431258764,2.510364338,12.15774596,13.55032427
79.80896654,-4.416885547,3.846627362,11.4836345,12.89105432
79.81897254,-3.054985991,4.885414166,10.4398188,11.924346
79.82897954,-1.692117259,5.796835458,9.374179536,11.15086562
79.83898554,-0.7128410769,6.793392794,9.206755625,11.46397301
79.84899154,-0.4378909636,7.640673637,10.21338304,12.76263433
79.85899854,-0.5252477807,8.225213939,11.9358453,14.50497958
79.86900454,-0.7930528888,8.548509416,13.53474654,16.02795402
79.87901154,-0.9097948882,8.684874086,14.46533091,16.89676191
79.88901754,-0.409681364,8.493401163,14.35805672,16.68710565
79.89902354,-0.02508601695,7.872398794,13.4124719,15.55216045
79.90903054,0.3473646632,7.135543787,12.28717759,14.21307076
79.91903654,0.4372050852,6.373771455,11.23732405,12.92646753
79.92904354,0.2896655086,5.725252674,9.762402495,11.32108329
79.93904954,0.1652920157,5.1965679,7.802461417,9.376035599
79.94905554,0.003613579273,4.519106863,5.550984013,7.157916136
79.95906254,-0.2021543249,3.739736459,2.91075857,4.743312198
79.96906854,-0.1414818612,2.874966009,-0.1577005756,2.882761894
79.97907454,0.07235315412,1.794580943,-2.976070215,3.47602498
79.98908154,0.2574640149,0.6827708933,-5.243752592,5.294280409
79.99908754,-0.01089277804,-0.7387179297,-6.936693431,6.975925644
80.00909454,-0.6235766056,-2.544336954,-8.166356451,8.576239036
80.01910054,-0.8680419677,-4.49900209,-8.980922123,10.08223581
80.02910654,-0.232574172,-6.277143878,-9.459336045,11.35498412
80.03911354,0.586461989,-7.582708434,-9.841917611,12.43803631
80.04911954,0.9620485309,-8.622832789,-10.45057417,13.58283045
80.05912554,1.043132894,-9.187177978,-11.13961006,14.47699132
80.06913254,0.5272280864,-9.355757883,-11.85732772,15.11305381
80.07913854,-0.1318981285,-9.575131965,-12.63871336,15.85678482
80.08914554,-0.3779905515,-9.866036206,-13.32038293,16.58053524
80.09915154,-0.5704055348,-10.22702576,-13.38533965,16.85481344
80.10915754,-0.5778251398,-10.41546281,-12.7966642,16.50970509
80.11916454,-0.6011267328,-10.5258255,-11.97064676,15.95151214
80.12917054,-1.04110983,-10.96784693,-11.30163641,15.78304665
80.13917754,-1.378618938,-11.42576578,-10.53638557,15.60333729
80.14918354,-1.654101294,-11.72799432,-9.447552736,15.15051665
80.15918954,-1.942374873,-12.05055831,-8.127597597,14.66446789
80.16919654,-2.100062293,-12.37647159,-6.954700516,14.35113828
80.17920254,-1.223388665,-12.7685695,-6.408405098,14.33878317
80.18920854,0.161653202,-13.32328783,-6.619091973,14.87778575
80.19921554,1.931611611,-13.71292757,-7.650493451,15.82104788
80.20922154,2.931115066,-14.00063865,-9.390871582,17.11133505
80.21922854,3.181429691,-13.82628052,-11.38362723,18.18995594
80.22923454,2.892914329,-12.95168441,-12.80501052,18.44134964
80.23924054,1.825410095,-11.99388827,-13.43092805,18.09904158
80.24924754,0.8788110772,-11.21622964,-13.03047096,17.21537945
80.25925354,0.6928118051,-10.1003891,-11.10035419,15.02383811
80.26925954,0.912264679,-8.672200246,-8.285247887,12.02849186
80.27926654,0.7908988477,-7.361988323,-5.703309828,9.346236464
80.28927254,0.5805461416,-5.668159876,-3.349823654,6.609567967
80.29927954,1.007652647,-3.364583781,-0.7975081748,3.60163951
80.30928554,1.203377154,-0.08044014573,2.288711888,2.587042578
80.31929154,-0.4913101025,4.062032062,6.45736325,7.644542513
80.32929854,-4.573490939,8.250269843,11.70855233,15.03575637
80.33930454,-8.821289043,11.3361151,17.26301661,22.4573905
80.34931054,-11.28493325,12.77665737,22.26822268,28.04400887
80.35931754,-11.59290376,12.92281086,26.80307756,31.93429856
80.36932354,-10.3764993,11.87576282,29.49951638,33.45036542
80.37933054,-8.290339057,10.93542061,29.37698213,32.4240686
80.38933654,-5.277769938,11.02094667,27.01247337,29.64776279
80.39934254,-4.147207576,11.59207229,22.64454948,25.77500905
80.40934954,-4.308155695,11.70461248,17.29078386,21.31969431
80.41935554,-4.652686797,12.03774472,11.97436091,17.60511606
80.42936254,-5.004381616,12.737122,7.499418941,15.60510803
80.43936854,-5.199747616,12.86180452,3.954856693,14.42581999
80.44937454,-5.081761329,12.23652667,1.495818336,13.33395499
80.45938154,-4.610939432,10.99405766,0.2621113819,11.92471252
80.46938754,-3.63621823,9.23510585,0.1241679633,9.925959942
80.47939354,-2.355339741,7.428119162,0.553135491,7.812204456
80.48940054,-1.221727763,5.67479705,0.9102196884,5.875750179
80.49940654,-0.2348428917,3.922571291,0.7023394775,3.991866413
80.50941354,0.4465892816,2.42270639,0.06386562824,2.464351244
80.51941954,0.5379578733,1.143420097,-0.6803422523,1.435156358
80.52942554,0.6275769782,0.0707311365,-1.70307348,1.816401672
80.53943254,0.9209288639,-0.6643372536,-3.039221313,3.244429094
80.54943854,1.043858972,-1.33338327,-4.613171899,4.914153789
80.55944454,1.029030433,-2.067139837,-6.236109288,6.649889457
80.56945154,1.333461623,-2.892556772,-7.868580562,8.488790529
80.57945754,1.919969805,-3.640191706,-9.682058244,10.520434
80.58946454,2.512076111,-4.237757265,-10.73383668,11.81034982
80.59947054,2.789763306,-4.630674954,-11.28570742,12.51371735
80.60947654,2.604927849,-4.877181872,-11.29237676,12.57339751
80.61948354,2.424320806,-5.205505369,-11.32611987,12.69864594
80.62948954,2.711636903,-5.601394613,-11.44799923,13.03016818
80.63949654,2.860552914,-5.735625635,-11.14696352,12.85826427
80.64950254,2.76899575,-6.008987644,-10.88679985,12.7396107
80.65950854,2.716062368,-6.27491375,-10.55922713,12.57969852
80.66951554,2.757301026,-6.22344188,-9.773092375,11.90996525
80.67952154,2.865430662,-5.918071042,-8.628882319,10.84858829
80.68952754,2.397342922,-5.494645506,-7.133035916,9.317649044
80.69953454,1.32356024,-4.885515323,-5.340031675,7.357717715
80.70954054,0.1550099793,-4.210502808,-3.640379401,5.56818859
80.71954754,-0.9713131517,-3.484063447,-1.888281696,4.080166063
80.72955354,-2.203224134,-2.808117131,0.1366611242,3.571889509
80.73955954,-3.41469822,-1.886715812,2.613182656,4.695591984
80.74956654,-4.720720906,-0.6325406796,5.167074544,7.027373117
80.75957254,-5.817505365,0.3994139457,7.33630969,9.371464136
80.76957854,-6.452001938,1.158823417,8.876004948,11.03424961
80.77958554,-6.505049633,1.643195652,9.76138391,11.84484607
80.78959154,-5.96618778,1.937538641,10.28933252,12.0507185
80.79959854,-5.107859792,2.181688546,10.31625076,11.71644256
80.80960454,-4.167648565,2.448357832,9.807914298,10.93430078
80.81961054,-3.322197607,2.569474719,9.017898161,9.947948759
80.82961754,-2.834887146,2.698523937,8.32252798,9.196906466
80.83962354,-2.367924703,2.98975036,7.606169218,8.508788679
80.84962954,-1.936006671,3.152296523,6.808620697,7.748703827
80.85963654,-1.818502487,3.18003513,5.876344142,6.92466571
80.86964254,-1.589276138,3.147277274,4.785258379,5.943891876
80.87964954,-1.258235731,3.069056146,3.70609275,4.973669295
80.88965554,-0.7790450066,2.857644217,2.486775209,3.867440049
80.89966154,-0.144867399,2.512633935,1.074247536,2.736480152
80.90966854,0.5470178416,2.089621212,-0.3098872268,2.182149267
80.91967454,1.305070175,1.681577361,-1.663117701,2.70127212
80.92968154,1.945016353,1.270269594,-2.837210537,3.66693838
80.93968754,2.205118047,0.7517025492,-3.664267616,4.342172208
80.94969354,2.661392364,0.3740990102,-4.529880651,5.267141359
80.95970054,3.032088295,0.02082807451,-5.317963699,6.121660815
80.96970654,3.275337436,-0.4213851508,-6.089121396,6.926961826
80.97971254,3.522582272,-0.8919845617,-6.73904117,7.656297944
80.98971954,3.807847751,-1.35050304,-7.312836043,8.354707293
80.99972554,3.974204837,-1.815062277,-7.810531744,8.949478268
81.00973254,4.089854869,-2.213794145,-8.310994931,9.523677552
81.01973854,4.364480754,-2.526225788,-8.873055028,10.20595975
81.02974454,4.693618476,-2.741668203,-9.489066213,10.93568363
81.03975154,4.645738551,-2.928163392,-10.01365969,11.42061329
81.04975754,4.425556383,-3.01627947,-9.983224933,11.3290896
81.05976454,4.417048977,-2.687021295,-9.699285311,10.99120287
81.06977054,4.195597671,-2.133226238,-8.991606156,10.14902336
81.07977654,3.853201094,-1.462440383,-7.550179789,8.601808263
81.08978354,3.351298614,-0.4222584325,-5.127690623,6.140253718
81.09978954,2.176125797,0.502507959,-1.243676457,2.556319398
81.10979554,0.5472514379,1.019812005,4.525425657,4.671078895
81.11980254,-1.656016257,1.654135208,10.64349486,10.89782254
81.12980854,-4.707376975,2.468200359,15.84009317,16.70808076
81.13981554,-7.749248831,3.052222012,19.17444217,20.90517039
81.14982154,-9.981126952,3.283826716,20.59268198,23.11849832
81.15982754,-10.61240873,3.476407102,20.35851035,23.22019744
81.16983454,-9.247730573,3.706203555,18.28616357,20.82403044
81.17984054,-6.741659553,3.299903635,14.20609343,16.06712258
81.18984654,-4.076789558,2.300659796,9.940496989,10.98757157
81.19985354,-1.177922178,1.648009957,6.363518947,6.678159243
81.20985954,0.2977212176,1.027311059,3.106094164,3.285091611
81.21986654,0.695957534,0.2326756212,1.059114357,1.288494492
81.22987254,0.9840425402,-0.125055863,-0.1509154665,1.003371401
81.23987854,0.9206978989,-0.3833729866,-0.9681749511,1.389972015
81.24988554,1.086065928,-0.6447999519,-1.533181459,1.986441936
81.25989154,1.40921961,-0.6553211394,-2.472448946,2.920333799
81.26989754,1.390123481,-0.6615808761,-3.719623792,4.025634571
81.27990454,1.316343022,-0.7598646775,-5.09121043,5.313245422
81.28991054,1.708590035,-0.9046794516,-6.493507814,6.775202473
81.29991754,1.942013515,-0.8627268487,-7.495003708,7.790429686
81.30992354,2.240721743,-0.9608893204,-8.17313162,8.529022376
81.31992954,2.260148532,-1.308165398,-8.590362031,8.978523705
81.32993654,2.337501348,-1.580146003,-8.642995743,9.091872709
81.33994254,2.390069863,-1.720668629,-8.489338517,8.985655398
81.34994954,2.196643092,-1.907150954,-7.95301728,8.468349868
81.35995554,2.048401558,-2.040912151,-7.468540379,8.008768117
81.36996154,1.360615507,-2.218457007,-6.992818515,7.461389739
81.37996854,1.043639701,-2.141625763,-5.687263314,6.166093475
81.38997454,0.944209553,-1.588088276,-3.812375835,4.236480326
81.39998054,0.6935598832,-1.15233447,-1.632610438,2.115258113
81.40998754,0.2811832452,-0.8582481739,0.513890149,1.039103956
81.41999354,-0.5627301872,-0.4136869991,2.738372127,2.826036819
81.43000054,-1.862232058,0.2399498498,4.951925075,5.295946197
81.44000654,-3.477967139,1.074094339,7.157257422,8.029711569
81.45001254,-5.208536566,1.739234708,8.873443868,10.43512322
81.46001954,-6.937354167,2.113927795,10.16024588,12.48303528
81.47002554,-8.054859989,2.203609465,10.86225557,13.70128681
81.48003254,-7.819096745,1.684492782,10.57245587,13.25717213
81.49003854,-6.655954574,0.6833772495,9.21607024,11.38879653
81.50004454,-4.585261092,-0.3248827037,7.0794456,8.440895572
81.51005154,-2.504534957,-1.421134774,4.736646382,5.543296704
81.52005754,-0.7541118944,-2.447366437,2.300591092,3.442529099
81.53006454,0.7814213151,-2.912667101,0.02134993851,3.015742816
81.54007054,1.560639984,-3.03664006,-1.981531922,3.947562383
81.55007654,1.710019679,-3.1586925,-3.699953173,5.156661624
81.56008354,1.62652027,-3.205987704,-5.019945735,6.174445767
81.57008954,1.515591865,-3.144698067,-6.07912675,7.01013029
81.58009654,1.552824596,-3.10751533,-7.036900089,7.847667081
81.59010254,1.812554991,-2.971100374,-7.920049508,8.651010186
81.60010854,2.037971587,-2.79823826,-8.714242896,9.376646245
81.61011554,2.23876848,-2.566903405,-9.307020755,9.910686795
81.62012267,2.292739158,-2.420083621,-9.465369787,10.03527193
81.63012967,2.327262289,-2.515506088,-9.536262599,10.13332251
81.64013567,2.250652362,-2.473482441,-9.110077761,9.704487017
81.65014167,2.479802112,-2.005831781,-8.191088419,8.790148414
81.66014867,2.512637444,-1.479591728,-7.436338009,7.98759423
81.67015467,2.305321489,-1.092285904,-7.021577461,7.47061883
81.68016067,2.114326283,-0.5222031355,-6.927713277,7.261975144
81.69016767,1.96905221,0.2158423644,-6.997031434,7.272015087
81.70017367,1.826685665,0.65801846,-6.614609497,6.893680266
81.71018067,2.210836331,1.306997417,-6.039652197,6.563035745
81.72018667,2.827735709,1.904503042,-4.873389952,5.947533161
81.73019267,3.385299881,2.219466237,-3.280141216,5.210145109
81.74019967,3.255991338,2.367903653,-0.9725252795,4.141769275
81.75020567,3.050434518,2.431124918,1.420380483,4.151264848
81.76021267,3.410909516,2.445104149,3.044014276,5.184482707
81.77021867,3.762089195,2.435595115,3.314449754,5.574138126
81.78022467,3.73114076,2.376651965,2.521785997,5.092081161
81.79023167,3.224250313,2.531233343,1.411486284,4.335346105
81.80023767,2.52639448,2.945843326,0.827414344,3.968031812
81.81024467,1.280716814,3.555679267,1.734936127,4.1584966
81.82025067,-0.4071904501,4.303168897,4.076742488,5.941624014
81.83025667,-1.896366057,5.069023755,7.294971045,9.083380901
81.84026367,-3.066293629,5.708230845,11.54512967,13.2391871
81.85026967,-4.240510134,5.20068434,17.2065594,18.4687501
81.86027667,-4.762176495,3.223902111,22.70102657,23.41812283
81.87028267,-3.964663935,0.9907805791,25.8252547,26.14658652
81.88028867,-2.549062966,-0.4968101397,26.39105935,26.51853231
81.89029567,-1.387971121,-0.9083015093,26.29060887,26.342885
81.90030167,-0.7792226158,-0.591222792,25.82732228,25.84583735
81.91030867,-0.2947417688,-0.3825382966,24.4291618,24.43393448
81.92031467,0.6282076004,-0.5489193562,21.47700786,21.49320414
81.93032067,1.251284561,-0.6846879029,18.71238934,18.76667326
81.94032767,0.6319225558,-0.8787441266,17.25682207,17.29073235
81.95033367,-0.5636010569,-0.6722412273,15.70091657,15.72540415
81.96034067,-1.903017118,0.2105336773,12.63173764,12.77601637
81.97034667,-2.90016283,1.53907136,8.775090192,9.369199164
81.98035267,-3.515645135,3.13015838,4.670304458,6.630942311
81.99035967,-3.430671351,4.331547773,1.628829044,5.760633306
82.00036567,-2.618126184,4.499161718,-0.6574831474,5.246839522
82.01037267,-1.587000548,3.548896497,-1.905794107,4.32958292
82.02037867,0.02917833701,2.374568895,-2.734690136,3.621872299
82.03038467,1.253096467,0.8887235695,-3.661735187,3.970942573
82.04039167,2.359209428,-0.5364086536,-4.153216467,4.806538296
82.05039767,3.371871166,-1.449428281,-4.476984984,5.789106325
82.06040467,3.807553051,-2.056768923,-4.745173962,6.422183006
82.07041067,3.500656675,-2.35071167,-5.020498297,6.556359177
82.08041667,2.687576196,-2.70067542,-5.616170527,6.78661071
82.09042367,1.989747845,-3.374539542,-6.659437176,7.726235637
82.10042967,1.668640688,-4.26857063,-8.121804176,9.325704265
82.11043667,1.37561113,-5.298407686,-9.550188913,11.00779443
82.12044267,0.9543619274,-6.169083239,-10.69753717,12.38570532
82.13044867,0.6313839541,-6.781845127,-11.82358227,13.64511512
82.14045567,0.4507200471,-6.974172914,-13.01366841,14.77151995
82.15046167,0.2999051526,-6.926580087,-13.97339998,15.59882565
82.16046867,0.2823238908,-6.898704656,-14.59699968,16.14757667
82.17047467,0.5415632665,-6.827380904,-15.29877782,16.76183235
82.18048067,0.81869176,-6.833270804,-16.16156256,17.5658746
82.19048767,0.8370654657,-7.130615754,-16.9706184,18.42683501
82.20049367,0.7870260175,-7.487425717,-17.30649065,18.87314422
82.21050067,0.9691499743,-7.659258428,-16.92472127,18.60241063
82.22050667,1.402219762,-7.745085028,-15.98248924,17.8155136
82.23051267,1.871071733,-7.931686052,-14.62112412,16.73887164
82.24051967,2.274821535,-8.230286983,-13.14438408,15.67441449
82.25052567,2.618028828,-8.547205487,-11.77829675,14.78638126
82.26053267,2.935002295,-8.651623895,-10.47382036,13.89840809
82.27053867,3.176148486,-8.48929057,-9.203847805,12.91769283
82.28054467,3.315447873,-8.105048395,-8.0859701,11.91918271
82.29055167,3.455803561,-7.619816034,-7.392221351,11.16463663
82.30055767,3.494039089,-7.284746019,-7.118942957,10.76824882
82.31056467,3.258811743,-6.92526154,-6.847393,10.26965882
82.32057067,2.925847895,-6.412919734,-6.30298974,9.455887324
82.33057667,2.779215221,-5.815029069,-5.619244409,8.550702196
82.34058367,2.794471776,-5.228975508,-4.873508066,7.674785876
82.35058967,2.807654616,-4.718096091,-4.07319966,6.836249749
82.36059667,3.014031508,-4.267728338,-3.191740086,6.122507319
82.37060267,3.546245077,-3.479214935,-2.112163982,5.398335614
82.38060867,4.042137496,-2.004168833,-0.9169831628,4.603957685
82.39061567,4.229594844,-0.0009577739239,0.07294869304,4.230223986
82.40062167,3.796485441,1.825297244,0.8739903402,4.302193725
82.41062867,1.64676567,2.699189351,2.142584707,3.819440999
82.42063467,-1.738566371,2.603458151,5.363144549,6.209986057
82.43064067,-4.865610816,2.22622094,10.80286891,12.05538075
82.44064767,-7.054746376,1.693132921,17.66593537,19.09768096
82.45065367,-8.613494786,0.8669143322,23.84964425,25.37221638
82.46066067,-10.13129982,0.4675983274,27.32690856,29.14827294
82.47066667,-10.06248277,0.9909978032,28.10936191,29.87259384
82.48067267,-9.196603104,2.170854532,25.56078046,27.25148832
82.49067967,-8.717113879,2.966737474,21.57494171,23.45778582
82.50068567,-8.852888566,3.268843518,17.8101932,20.15594095
82.51069267,-9.105612828,3.840456503,14.56255373,17.59912675
82.52069867,-8.950637054,4.402154657,11.80366431,15.45378143
82.53070467,-8.701731024,4.621143115,9.222198706,13.49533384
82.54071167,-8.004335368,4.623934576,6.632599626,11.37723751
82.55071767,-6.902341039,4.564158491,3.919033141,9.156018529
82.56072467,-5.581367315,4.343339853,1.104323859,7.157918229
82.57073067,-4.295256152,4.042397697,-1.495434759,6.084942865
82.58073667,-3.112760575,3.758846622,-3.573127066,6.048590195
82.59074367,-2.233835769,3.357805396,-5.225246154,6.600611842
82.60074967,-1.09751273,2.820741562,-6.107585734,6.816430198
82.61075667,-0.02315906703,2.379242866,-6.019464685,6.472656955
82.62076217,0.615670293,2.086130717,-5.747230604,6.145050926
82.63076817,1.286699392,1.730976393,-5.624143206,6.023525662
82.64077517,1.825264499,1.374119652,-5.647109315,6.091768128
82.65078117,2.177813011,1.010268764,-5.767459631,6.247167605
82.66078817,2.466477769,0.7028508165,-5.817550389,6.357782977
82.67079417,2.573569524,0.4397679198,-6.095011881,6.630673099
82.68080017,2.622349628,0.3384362572,-6.473579918,6.992745786
82.69080717,2.664892215,0.1166560453,-6.826891492,7.329509301
82.70081317,2.612365215,-0.0302511549,-7.12209636,7.586146829
82.71082017,2.627442553,0.1032977888,-7.493714982,7.941655308
82.72082617,2.44771113,0.2330463347,-7.818319066,8.195835124
82.73083217,2.253169003,0.1734833801,-7.870278009,8.188293044
82.74083917,2.201887168,0.08121168584,-7.712491479,8.021061479
82.75084517,2.14033002,-0.06591507733,-6.997688076,7.317991241
82.76085217,1.911037013,-0.2875596339,-5.830064015,6.142019165
82.77085817,1.829187396,-0.3157420439,-5.282329597,5.598984331
82.78086417,1.531121778,-0.1983577278,-4.707719622,4.954422643
82.79087117,1.337752309,0.2882466817,-3.662807567,3.910092922
82.80087717,0.7777480942,1.250858884,-2.443482424,2.85309418
82.81088417,-1.220123287,1.590011425,-0.825515753,2.167559325
82.82089017,-4.284511894,0.8469110075,1.88456696,4.756668272
82.83089617,-7.017438217,-0.5349456802,6.263644996,9.42145714
82.84090317,-8.35697919,-1.820313662,11.20604846,14.09709776
82.85090917,-8.199037709,-2.726822415,14.54276208,16.91601929
82.86091617,-7.021906074,-3.183805999,15.47633438,17.29048036
82.87092217,-4.855769953,-2.923355519,13.84819706,14.96319054
82.88092817,-2.611915564,-2.615827936,10.74125212,11.3595403
82.89093517,-1.109302179,-2.364541797,7.035925359,7.505055288
82.90094117,-0.2280732778,-2.018120582,3.282962497,3.86039776
82.91094817,0.2853350607,-1.575342223,0.1247462529,1.605827153
82.92095417,0.7341386828,-1.055428857,-2.299802887,2.634764315
82.93096017,1.171281787,-0.7594588807,-4.161550503,4.38943976
82.94096717,1.659426061,-0.7067921323,-5.431862197,5.723493417
82.95097317,1.800075279,-0.7385176626,-6.031531584,6.337590441
82.96098017,1.674968545,-0.545342322,-6.203098247,6.448359926
82.97098617,1.460149736,-0.2296695676,-6.212178973,6.385605136
82.98099217,0.9345408896,-0.1135859647,-6.183389622,6.254644327
82.99099917,0.4068299693,-0.0464327395,-6.018430313,6.032343662
83.00100517,0.1920938981,0.1293509352,-5.724374422,5.729057013
83.01101217,-0.2094352779,0.4506925651,-5.249139631,5.272613564
83.02101817,-0.7074315253,0.6846218294,-4.537169205,4.642743888
83.03102417,-1.072688376,0.7592863879,-3.480525881,3.720381241
83.04103117,-1.407944917,0.6483284542,-2.200949274,2.691991156
83.05103717,-1.519428808,0.4063890892,-0.9034293169,1.81383586
83.06104417,-1.488071945,0.05713782191,0.3611778331,1.532342087
83.07105017,-1.332659092,-0.3047285208,1.509930006,2.036842741
83.08105617,-0.9388537958,-0.5842048176,2.430878751,2.670564214
83.09106317,-0.5474277315,-0.7693782435,3.045690672,3.188706897
83.10106917,-0.3001355329,-0.8664002158,3.408270668,3.529453161
83.11107617,-0.154757672,-0.8069381256,3.703356253,3.793408311
83.12108217,-0.03268505841,-0.7456405945,3.801366697,3.873943336
83.13108817,0.06308063954,-0.8107608891,3.820633857,3.906220098
83.14109517,0.06682987422,-0.8591587315,3.880682423,3.975212702
83.15110117,0.2531014073,-0.8261340961,3.728371226,3.827180407
83.16110817,0.2594707793,-0.8264418058,3.522613555,3.627552536
83.17111417,-0.1775012943,-0.9457714905,3.169249356,3.312118944
83.18112017,-0.5944381759,-0.8140559413,2.823807549,2.99832168
83.19112717,-1.224826203,-0.4673898742,2.691466348,2.993767463
83.20113317,-2.095511989,-0.2152335231,2.245063593,3.078604636
83.21114017,-2.430244035,0.01451863647,1.35940221,2.784649212
83.22114617,-2.682917427,0.19651834,0.5152104503,2.738997478
83.23115217,-2.804872219,0.3653077215,0.06912578344,2.829405639
83.24115917,-2.718370557,0.549136434,-0.2305177063,2.782845256
83.25116517,-2.130831511,0.6678736496,-0.5992168128,2.31204648
83.26117117,-1.475482012,0.732438751,-1.074666197,1.966830223
83.27117817,-0.9270218088,0.6306341949,-1.821550348,2.138951751
83.28118417,-0.7206820469,0.369578674,-2.242497835,2.384275057
83.29119117,-0.3594170903,0.2742773911,-2.515053513,2.55536747
83.30119717,-0.02965210766,0.2242500758,-2.345205347,2.356089019
83.31120317,0.1220435236,0.0138742733,-1.751963804,1.756264299
83.32121017,0.6797239823,-0.01731565207,-1.518490915,1.663772575
83.33121617,1.41451251,0.06933891445,-1.701224005,2.213552945
83.34122317,2.101163323,0.09176576391,-1.856512604,2.805342638
83.35122917,2.662153671,0.1874415609,-1.806528266,3.222691559
83.36123517,3.106260518,0.4295598507,-1.541105021,3.494049335
83.37124217,3.484925911,0.6488052946,-1.328527742,3.785583558
83.38124817,3.736062946,0.8805873151,-1.009455709,3.968954671
83.39125517,3.936616596,1.181189602,-0.54241696,4.145645336
83.40126117,4.190759392,1.436148377,-0.120512284,4.431648638
83.41126717,4.45738921,1.596473622,-0.1513504994,4.737082812
83.42127417,4.555639974,1.647694646,-0.1584841025,4.8470476
83.43128017,4.479201078,1.684059211,0.03863138437,4.785476999
83.44128717,4.429530736,1.827349178,0.3563848704,4.804888941
83.45129317,4.197800902,2.012411507,0.8776267236,4.737252489
83.46129917,3.751608354,2.275815708,1.408986014,4.608594576
